date,content,title,matched_keywords,source
2017-12-25 08:34:57,"'둘째 출산' 고은미 ""남편에게 프러포즈 선물로 양평 집 받았다"" https://t.co/oX0uClrVB6","'둘째 출산' 고은미 ""남편에게 프러포즈 선물로 양평 집 받았다"" https://t.co/oX0uClrVB6","['출산', '남편', '집', '선물']",twitter
2017-10-31 00:00:00,"첫 아이를 낳고 기쁨도 잠시, 혼돈의 시간이었다. 잠을 못 자는 바람에 비몽사몽으로 회사에 출근했고, 아내는 지치고 피곤한 얼굴에 화장하고 꾸밀 틈이 없었다. 매일 육아전쟁이 펼쳐졌다. 아기가 잠은 오는데 혼자 잠들지 못하는 것과 시도 때도 없이 밤에 깨서 우는 수면문제가 가장 흔하다.아기가 운다고 당장 큰 일이 생기지 않는다. 초보 엄마인 경우 불안하기 짝이 없지만은 사실이다. 병원으로 가는 도중 차 안에서 어느새 편안하게 잠드는 아기를 보면 그렇다. 잠깐 10초, 20초, 1분 조금씩 여유를 가지길 권한다. 허둥대다가 아기가 스스로 잠드는 방식을 터득하는 중요한 인식단계를 놓칠 수 있기 때문이다.대가족 보다 핵가족 특히 엄마가 전업주부일 때 아기 수면교육이 더 잘 이루어진다고 한다. 대가족일 때는 아기 봐주는 사람이 많아서 오히려 일관성있는 수면교육을 유지하기 어려워 잠버릇이 나빠질 수 있다는 사실이다.육아법 대가라고 불리는 트레이시 호그가 쓴 “베이비 위스퍼 골드” 에EASY로 표현하는 아기 수면훈련 약자가 나온다.Eat– 먹이고,Activity– 놀게 하고,Sleep– 재우고,Yourtime아기가 자는 동안 잠깐이라도 시간을 갖는 것을 말한다. 이 흐름을 인식하면 도움이 된다.육아는 며칠 갔다가 돌아오는 캠핑이 아니다. 장기 레이스를 완주하기 위한 체력이 뒷받침되어야 한다. 이웃 어른이 힘들어 하는 아기 엄마에게 한 말이 있다. 엄마도 쉬어야 한다. 좋은 이웃을 만나 아기를 맡겨놓고 아내와 영화를 보고 온 적이 있었다.당시에 하신 말씀을 곱씹어 생각해봤다. 첫째, 아기가 자면 엄마도 같이 잔다. 둘째, 적당히 깔끔하게 살림하라. 셋째, 힘들면 끝까지 버티지 말고 체면불구하고 도움을 청하라. 도와달라고SOS를 치자. 아기를 봐주고 기저귀 세탁까지 도와준 이웃이 참 고맙다.요즘은 여기에 추가할 것이 생겼다. 여기서도 스마트폰이 등장한다. 되도록이면 무음으로 하고 멀리 갔다 놓는다. 육아와 엄마의 체력관리에 방해되는 행위를 절제하라는 뜻이다.SNS수시로 울리는 스마트폰 때문에 신경이 쓰인다. 아기 보면서 울리는 전화 받고 톡 답장하고 상상만해도 정신이 없다.참다가 아기가 자기만 하면 스마트폰을 만지작거리면 엄마는 피곤하다. 육아 중SNS등 스마트폰을 자제해야 하는 이유는 엄마를 쉬지 못하게 만들기 때문이다. 오전 오후 시간을 정해 일정한 시간만 스마트폰을 사용하는 습관이 아기와 엄마를 편안한 잠으로 연결해 준다.엄마와 아기가 똑 같은 생활 리듬을 할 수는 없다. 하지만, 아기가 잘 때나 또는 틈만 나면 무조건 잠을 자고, 눈을 감고 쉬려는 시도가 중요하다. 그래야 엄마가 건강하게 버틸 수 있는 에너지가 생긴다. 필자가 남자라서 설득력이 떨어지겠지만, 공감해주길 바라는 마음이다.엄마가 1시간 만이라도 제대로 자고 일어나도록 부부가 잠에 관심을 기울여야 한다. 이 때 잠에 방해될 만한 물건은 전부 치워놓고 몰입해서 잠을 자자. 그러면 몸이 회복되고 아기 돌보기가 훨씬 수월해진다. 이 길이 육아育兒를 넘어 육아育我로 가는 길이 아닌가 싶다. 그렇게 시간은 흘러가고 아기는 무럭무럭 자라게 될 것이다.[황병일 미라클수면연구소 대표]▶네이버 메인에서 '매일경제'를 받아보세요▶'매일경제' 바로가기▶뉴스레터 '매콤달콤' 구독[ⓒ 매일경제 &mk.co.kr,무단전재 및 재배포 금지]",황병일 수면칼럼 –육아전쟁 중 아기와 엄마가 편하게 잠을 잘 수 있을...,"['육아', '아기', '엄마']",news
2017-10-30 12:40:07,"요리를 하는 도중 도어락 소리가 들렸다.""하지메 나왔어-""오이카와가 오면서 케이크를 사왔다. 꼭 지같은 것만 좋아한다. 우리는 저녁을 먹고 케이크에 촛불을 켰다.""이와쨩 소원빌자""아기야, 건강하게 있어줘.오이카와도 나와 같은 소원을 빌었겠지?","요리를 하는 도중 도어락 소리가 들렸다.""하지메 나왔어-""오이카와가 오면서 케이크를 사왔다. 꼭 지같은 것만 좋아한다. 우리는 저녁을 먹고 케이크에 촛불을 켰다.""이와쨩 소원빌자""아기야, 건강하게 있어줘.오이카와도 나와 같은 소원을 빌었겠지?","['아기', '우리']",twitter
2017-10-28 01:30:44,순금 돌팔찌 최우수대상 디자인 젬스쥬얼리#돌팔찌 #순금 #예쁜돌반지 #돌반지싼곳 #돌반지각인#돌반지선물 #돌반지 #백일반지 #아기반지 #돌선물 #육아 #돌반지시세… https://t.co/0gbYYjm38l,순금 돌팔찌 최우수대상 디자인 젬스쥬얼리#돌팔찌 #순금  #예쁜돌반지 #돌반지싼곳 #돌반지각인#돌반지선물 #돌반지 #백일반지 #아기반지 #돌선물   #육아 #돌반지시세… https://t.co/0gbYYjm38l,"['육아', '아기', '선물', '돌']",twitter
2017-10-28 20:10:18,우리 아이가 공부를 안해요!!!! 어떻게 해야하죠? #법륜스님 #육아 #즉문즉설 https://t.co/GDlDJKltlr,우리 아이가 공부를 안해요!!!! 어떻게 해야하죠? #법륜스님 #육아 #즉문즉설 https://t.co/GDlDJKltlr,"['육아', '아이', '우리']",twitter
2017-10-30 05:05:49,남성 출산의 경우도 여느 분만 과정과 동일한 과정을 거치기 때문에 지금 율이 비명을 지르지 않는 것은 정말 대단한 정신력이 아니고서는 불가능한 일이었다. 자궁경부가 완전히 열리고 아이의 머리가 밀고 내려오면서 나올 수 없는 뒤를 강제로 벌리고,남성 출산의 경우도 여느 분만 과정과 동일한 과정을 거치기 때문에 지금 율이 비명을 지르지 않는 것은 정말 대단한 정신력이 아니고서는 불가능한 일이었다. 자궁경부가 완전히 열리고 아이의 머리가 밀고 내려오면서 나올 수 없는 뒤를 강제로 벌리고,"['출산', '아이', '남성', '분만']",twitter
2017-10-23 05:39:18,진짜 웃기다 폰 산후로 아직 밖에선 한번도 안떨궜어 장족의 발전이야 희희 하는 순간 떨굼,진짜 웃기다 폰 산후로 아직 밖에선 한번도 안떨궜어 장족의 발전이야 희희 하는 순간 떨굼,['산후'],twitter
2017-10-21 10:14:35,@baby_powder__ @Queenfemi77 남초사회가 만들어 놓은 개졷같은 가부장문화때문에 출산 한 번 했다가는 경력단절여성이 되는 가슴아픈 시점에 저출산문제 책임까지 여성에게 지우려하는 한남들의 이기적이고 비열한 멘탈에 오늘도 나는 헬조선 탈출을 꿈꿉니다ㅗ,@baby_powder__ @Queenfemi77 남초사회가 만들어 놓은 개졷같은 가부장문화때문에 출산 한 번 했다가는 경력단절여성이 되는 가슴아픈 시점에 저출산문제 책임까지 여성에게 지우려하는 한남들의 이기적이고 비열한 멘탈에 오늘도 나는 헬조선 탈출을 꿈꿉니다ㅗ,"['출산', '여성', '저출산', '문제']",twitter
2017-12-29 00:00:00,"전북 전주에서 실종된 고준희(5)양이 실종접수 22일 만에 싸늘한 주검으로 돌아왔다. 준희양의 가족은 준희양이 죽은 뒤에도 태연하게 아이를 키우는 행세를 해온 것으로 드러났다.29일 전북 전주덕진경찰서에 따르면 준희양 친부 고모(36)씨가 자백한 준희양의 사망 시점은 4월 26일이다. 준희양은 고씨의 내연녀 어머니 김모(61)씨의 자택인 전주 덕진구 인후동 주택에서 숨진 것으로 조사됐다. 고씨와 김씨는 다음날인 4월 27일 군산시 오식도동 한 야산에 준희양의 시신을 유기했다.고씨는 딸이 숨진 후에도 준희양을 돌봐준 김씨에게 매달 양육비 형식으로 60~70만원을 송금했다. 준희양이 여전히 살아있는 것처럼 꾸미기 위해서다.김씨는 평소이웃들에게 “아이를 키우고 있다“고 말하고 다니길 좋아했다고 한다. 집 안에는 준희양의 인형과 장난감을 진열했다.심지어 김씨는 준희양 생일인 7월 22일에 맞춰 “아이 생일이라 미역국을 끓였다”며 이웃들에게 나눠주기까지 했다.그러나 경찰조사 결과 김씨의 집에선 칫솔 등 일부 용품을 제외하고 준희양의DNA가 발견되지 않았다. 고씨의 아파트에서 발견된 혈흔에는 친부와 내연녀 이모(35)씨, 준희양의DNA가 함께 나왔다. 고씨와 김씨의 휴대전화가 군산에서 동시에 꺼진 점도 수상했다. 경찰이 수사망을 좁혀오자 결국 고씨는 입을 열었다.시신 발견 당시 준희양은 수건에 둘러 싸여 30㎝ 깊이에 묻혀 있었다. 평소 가지고 놀던 인형과 함께였다.경찰은 이날 시신 유기 혐의로 고씨와 김씨를 긴급체포했다.김영근 덕진경찰서 수사과장은 “이들은 준희양이 숨진 사실을 감추려고 했다”며 “내연녀 이씨에 대한 범행 가담 여부도 조사하고 있다”고 말했다.박상은 기자pse0212@kmib.co.kr[카카오 친구맺기][페이스북][취재대행소 왱!(클릭)]GoodNewspaperⓒ국민일보(www.kmib.co.kr), 무단전재 및 재배포금지",준희양 숨진 뒤 미역국 돌린 가족… “아이생일이라”,"['가족', '아이']",news
2017-10-07 12:14:53,"애 데리고 다니다 만나는 한국 부모들을 낚으러 육아명함을 만들었다. ""제발 우리 애랑 같이 놀아주세요."" 아무리 말로 시도해도 누구도 낚지 못했다. 친해진 이웃은 손짓발짓하며 만난 일본엄마 인도엄마들. 이번 주엔 인도아이 생일잔치에 초대받아 간다.","애 데리고 다니다 만나는 한국 부모들을 낚으러 육아명함을 만들었다. ""제발 우리 애랑 같이 놀아주세요."" 아무리 말로 시도해도 누구도 낚지 못했다. 친해진 이웃은 손짓발짓하며 만난 일본엄마 인도엄마들. 이번 주엔 인도아이 생일잔치에 초대받아 간다.","['육아', '아이', '엄마', '부모', '한국', '우리']",twitter
2017-12-15 15:11:15,회사 사원 두명이 출산으로 휴직을 들어갈 예정.. 인데 충원 없고 업무를 다 쪼개서 다시 나눈다.. https://t.co/SmwtNwnehJ,회사 사원 두명이 출산으로 휴직을 들어갈 예정.. 인데 충원 없고 업무를 다 쪼개서 다시 나눈다.. https://t.co/SmwtNwnehJ,"['출산', '휴직', '예정']",twitter
2017-12-31 00:00:00,"광주의 한 아파트에서 새벽에 불이 나 다섯 살, 세 살, 15개월 삼남매가 목숨을 잃었다. 20대 엄마는 술에 취해 있었고 아빠는 집에 없었다. 불은 아이들이 자고 있던 방에서 시작됐다. “라면을 끓이다 잠이 들었다”는 엄마의 진술과 발화지점이 일치하지 않아 경찰은 방화와 실화 가능성을 모두 열어놓고 조사 중이다.불이 난 시각은 31일 오전 2시25분쯤이었다. 광주 북구 두암동의 아파트에서 A(22·여)씨의 집에 화재가 발생해 작은방에 있던 A씨의 자녀 B(5)군 C(3)군 D(15개월)양이 숨졌다. 베란다고 대피했다가 소방대원에게 구조된 A씨도 팔다리에 2도 화상을 입었다. A씨의 집 80㎡ 대부분이 타거나 그을렸으며 아파트 주민 수십 명이 대피했다. 화재는 오전 2시53분쯤 진화됐다.A씨는 경찰에 “라면을 끓이려고 가스레인지에 불을 켜놓고 작은방으로 들어가 잠이 들었다. 불이 난 것을 감지하고 베란다로 대피했다”는 취지로 진술했다. A씨는 지인과 술을 마시고 오전 1시50분쯤 귀가했다고 한다. 남편(21)은 작은방에 아이들을 재운 뒤 전날 밤 10시쯤 외출한 것으로 알려졌다. 불이 나자 베란다로 대피한 A씨가 남편에게 전화에 이를 알렸고 남편이 119에 신고했다고 경찰은 전했다.A씨 부부는 최근 이혼했지만 함께 살고 있었다고 한다. 지난 27일 법원에서 이혼 판결을 받았다. 경제적 어려움을 겪는 상태로 보인다고 경찰은 말했다. 경찰 관계자는 ""A씨의 진술과 달리 가스레인지가 놓인 부엌보다 작은방에서 불이 시작된 것으로 추정된다""며 ""방화와 실화 등 다양한 가능성을 열어두고 감식 작업과 조사를 벌이고 있다""고 말했다.A씨는 불이 나기 전 만취한 목소리로 남편에게 전화해 ""죽고 싶다""고 말한 것으로 전해졌다. 이런 정황과 함께, 라면을 끓이고 있었다고 부엌 가스레인지는 거의 타지 않고 아이들이 자고 있던 작은 방이 주로 불에 탄 상태여서 경찰과 소방당국은 실화가 아닐 가능성도 배제하지 않고 있다. A씨는 현재 구체적인 진술을 하지 않고 있는 것으로 알려졌다.태원준 기자wjtae@kmib.co.kr[카카오 친구맺기][페이스북][취재대행소 왱!(클릭)]GoodNewspaperⓒ국민일보(www.kmib.co.kr), 무단전재 및 재배포금지","엄마는 취중,아빠는 외출중… ‘광주 삼남매’ 화재 참변","['아빠', '엄마']",news
2017-10-25 05:08:29,@slpmgotong 애깅이들이 줄줄이 쏟아진 건 백룡이 쥬다르를 사랑하는 마음이 깊어서가 아니었을까요8ㅅ8 태교를 쥬다르 이쁜얼굴로 해서 쥬다르 닮은 애기들이 많이 나왔으면 좋겠네요ㅋㅋㅋ 황상을 쏙 빼닮은 아기씨 나올거란 소리에 환호하는 쥬다르도 귀여워죽겠구ㅋㅋㅋㅋ 애기,@slpmgotong 애깅이들이 줄줄이 쏟아진 건 백룡이 쥬다르를 사랑하는 마음이 깊어서가 아니었을까요8ㅅ8 태교를 쥬다르 이쁜얼굴로 해서 쥬다르 닮은 애기들이 많이 나왔으면 좋겠네요ㅋㅋㅋ 황상을 쏙 빼닮은 아기씨 나올거란 소리에 환호하는 쥬다르도 귀여워죽겠구ㅋㅋㅋㅋ 애기,"['아기', '사랑', '애기']",twitter
2017-10-26 11:10:29,★★광주육아카페★★10월 28일 토요일 할로원축제&amp;맘스팡마켓 SNS알리기 이벤트!!!https://t.co/rUe6Aj88ww출처 : 광주맘카페맘스팡(맘팡/광주맘/나주맘/광주육아) | 네이버 카페,★★광주육아카페★★10월 28일 토요일 할로원축제&amp;맘스팡마켓 SNS알리기 이벤트!!!https://t.co/rUe6Aj88ww출처 : 광주맘카페맘스팡(맘팡/광주맘/나주맘/광주육아) | 네이버 카페,"['육아', '맘']",twitter
2017-12-14 00:00:00,"우리 해니 태어날때부터 기관지가 약하게태어난건지 ㅜㅜ 신생아 코막힘 증상이 있어왔어요.첫째때와는 또 다른 경험에 정말 멘붕 of 멘붕이었죠. 원래 순하디 순한 아기였는데코가 막혀있는 날이면 분유를 먹여도 울고잠을 자도 숨을 편하게 쉴수 없기 때문에자주 깨는 경우가 허다했어요.15초 순간부터 귀기울여 들으시면코에서 바람소리가 이상하게 들려요.얼핏 들으면 코로 휘파람 부르는줄 ㅎㅎ원인신생아들은 아직입으로 숨을 쉬는 법을몰라결국 코로만 숨을 쉬어요.그래서 태어나서 첫 수유할때도 산소포화도가떨어지면 집중 관찰에 들어가죠.그만큼 코는 아기가 산소를 공급하기 위해중요한 통로이자 유일한 통로예요.원인에는 여러가지가 있겠지만그 중에서 대부분은실내공기가 너무 건조해서랍니다!이 때문에 신생아가 있는 집에서는실내습도를 50~60%를 항상 유지시켜줘야해요.집안과 환기 여부에 따라 방안 습도가습도기에 표시된것보다 더 건조하게 느껴질때가있더라구요.그래서 저는 아이가 잠들었을때는75%까지높여주었더니아이가 잘때도 그렁그렁 하지 않고편안하게 잠을 자더라구요.잠에서 깬 아침에는 아이를 다른방에 옮겨 놓고항상 환기를 시켜주었어요.방안의 습도를 너무 높게 계속 유지하다보면안좋은 세균이 번식하거나 곰팡이가 생길수도있으니매일 같이 환기 시켜주세요.전 요즘처럼 추운 겨울에도 꼭 20분씩 방문 닫고환기시켜주고, 상황이 여의치 않으면너무 높은 습도를 제어하기 위해 제습기를이용하기도 한답니다!아이를 재울때는 다시 가습기를 높여습도를 맞춰주어요.이미 막혀버린 우리 아기 코는저는 이렇게 해결했어요.피지오머는 유명하지만 분사력이 너무 세서아이가 너무 놀래더라구요오히려 콜록거리고 얼굴 빨개져서 정말 깜짝놀랐구요 ㅜㅜ그래서 저는 약국에서 손쉽게 구할수 있는멸균 생리식염수를 이용했어요.일회용으로 사용하기에는 조금 많은 양인듯 하지만저는 남은 것은 과감히 버려요.식염수는 개봉한 뒤에는 무조건 폐기하는 것이원칙이랍니다!!아이의 청결을 위해서 과감하게 남은것은 버리세요.딸깍 손쉽게 열수 있어서 좋아요.약국에서 함께 구매한 분사기인데요. 피지오머에 비해서 분사력 1/10도 안되지만역시 깜짝 놀라겠더라구요.제 코에 분사해봤는데 저 정말 깜짝 놀랐어요그래서 제가 추천해 드리고 싶은 방법은바로 이것.작은 용기에 식염수를 넣고신생아 면봉을 이용해주세요요렇게요.아기를 45도 각도로 눞힐수 있는 곳에 앉혀주세요.누워있는 상태에서 하면 식염수가코뒤로 넘어가요. 콜록거림의 원인이죠 ㅠㅠ아이를 앉힐수 있는 공간이 없으면엄마가 품에 앉히듯이 안고 해도 좋아요.면봉에 식염수를 흐를 정도로 충분히 묻힌 다음에코 바로 앞에 살짝 묻혀주세요절대로 코속에 직접 넣으려고 할 필요 없어요.코 앞에 흔건히 묻혀 놓으면아기가 숨을 쉴때 자연스럽게 코속으로스며들어가요.그러면서 아기가 힘들어하지 않아요.이렇게 하면 코에 물기가 촉촉하게 젖으면서코딱지와 이물질들을 말랑말랑하게 해준답니다!약 5분뒤에숨쉴때마다 나왔다 들어갔다하는 코딱지를발견할수 있어요^^그럼 역시면봉이나 손수건으로 싸악닦아주면 끝!!그래도 안나온다 하시는 분은일명코뻥또는코끼리뺑코를추천해드려요.소아과에 가서 기계로 하는 것은 흡입력이 너무강해 신생아 코막힘에는 사용하지 않아요.때문에 입으로 훅 빨아드리는 코뻥을 사용하죠.엄마 입으로 쏙 흡입하는것이라세기도 세지 않고 아이도 거부감이 없죠.전 사실 이것도 아기 코평수 넓어질꺼 같아서최대한 자제해 쓰는 편이지만우리 해니 코가 자주 그렁그렁하고 코딱지가많아서 2틀에 한번은 해주고 있답니다 ㅠㅠ목욕할 때수증기로 인해 코속이 촉촉해졌을때사용하는 것도 방법이예요.정말 엄청 큰 딱지가 나왔는데,차마 못보여드리고 모자이크 처리 ㅋㅋㅋㅋㅋ코가 시원해진 우리 아기는 오늘도 뒤집기연습에한창입니다 ㅎㅎ아기들은 코가 편안하면 잠도 잘자고이유없이 울어대는 것도 줄어들어요.신생아 코막힘 해소와 같은아주 사소한 아기의 욕구 채우기가편안한 육아를 할수 있게 돕는답니다!",신생아코막힘 주의하지 않으면 안되는 이유 방법까지 총 망라,"['신생아', '법']",blog
2017-11-17 00:00:00,며칠전에 저출산고령사회위원회에서 주관하는‘육아하는 아빠들과 간담회’에 참여하고왔어요.저출산고령사회위원회는대통령직속으로 저출산문제와 고령사회문제를해결하고자 만들어진 조직이죠국회의원 김상희 부위원장님과100인의아빠단과 함께육아에 적극적인 아빠들의 고충을 듣고육아에 좀더 동참하게 할수있는방법과 정책제안을 하는 간담회였어요보건복지부 100인의 아빠단과저출산고령사회위원회가 함께했어요100인의 아빠단 멘토로서함께 뜻깊은 시간을 보내고 왔어요한국의 낮은 출산율을 극복하기 위해서김상희 위원장님이 국민들과 현장에서소통을 하는 행보를 보이고 있더라고요다양한 분야의 아빠들이 오셨는데요여러가지 의견이 나왔고의견에 경청해주는 모습이 좋았어요또한 제가 생각치못했던아빠들의 좋은 생각을 들을수 있는 시간이었어요,100인의 아빠단 X저출산고령사회위원회 아빠육아 간담회 참석하고왔어요,"['출산', '육아', '저출산', '아빠']",blog
2017-12-26 00:00:00,"청와대는 저출산 현상 극복을 위해 출산율과 출생아 수 자체를 목표로 하는 정책에서 벗어나 근본적인 구조 개혁을 추진하기로 했습니다.대통령 직속 저출산·고령사회위원회는 오늘 간담회를 열고, 출산과 자녀 양육이 인권으로 인정받을 수 있도록 사람 중심 정책을 펴겠다고 밝혔습니다.특히 일과 생활의 균형 확보를 최우선 과제로 설정하고, 2살 이하 자녀를 둔 남성에 대한 총 30일의 단기 육아휴가 도입, 임금 삭감 없는 육아기 근로시간 단축 등을 검토 과제로 꼽았습니다.또, 고용보험에 가입돼있지 않은 여성에게도 출산 지원금 지급을 검토하고, 보육 공공성 강화 방안을 논의해 내년 1분기 중에 새 정부의 저출산 대책 로드맵을 발표한다는 방침입니다.▶네이버 'YTN뉴스'를 채널 설정하고, 2018년 나의 신년 운세 보기!▶동영상 뉴스 모아보기▶YTN과 친구가 되어주세요[저작권자(c)YTN&YTNPLUS무단전재 및 재배포 금지]","청와대 ""출산율목표 폐기...사회 시스템 혁신""","['출산', '출산율']",news
2017-10-15 07:49:20,쉬여야하는뎅혈압만올려주신다는ㅋ이미자민당서오빠가육아정책도입반영시킨게언젠뎅ㅋ짜증나려하고넘실망이닷!!ㅠㅠㅋ https://t.co/CFoH5qW2oj,쉬여야하는뎅혈압만올려주신다는ㅋ이미자민당서오빠가육아정책도입반영시킨게언젠뎅ㅋ짜증나려하고넘실망이닷!!ㅠㅠㅋ https://t.co/CFoH5qW2oj,"['육아', '정책']",twitter
2017-10-27 07:00:04,"▶아베 신조 총리=“가두연설에선 일본의 장래에 대해, 저출산고령화 대책에 대해, 지방 활성화에 대해, 국민들이 듣고 싶은 걸 말하는 게 우리의 책무다.” #노트북을열며 https://t.co/4Hr5HqgBd8","▶아베 신조 총리=“가두연설에선 일본의 장래에 대해, 저출산고령화 대책에 대해, 지방 활성화에 대해, 국민들이 듣고 싶은 걸 말하는 게 우리의 책무다.” #노트북을열며 https://t.co/4Hr5HqgBd8","['출산', '우리', '저출산']",twitter
2017-10-26 15:27:52,Hey Hey 다들 왜 나에게 육아를wwww집 나가버릴거라구wwww,Hey Hey 다들 왜 나에게 육아를wwww집 나가버릴거라구wwww,"['육아', '집']",twitter
