date,content,title,matched_keywords,source
2018-01-28 10:47:56,오늘도 어김없이 지하철에 임신하신 남자분들이 많네미라클★★저출산에 도움이 되려고 손수 그러시다니아이고 순산하십셔^&amp;^,오늘도 어김없이 지하철에 임신하신 남자분들이 많네미라클★★저출산에 도움이 되려고 손수 그러시다니아이고 순산하십셔^&amp;^,"['출산', '임신', '아이', '남자', '저출산']",twitter
2018-03-04 00:00:00,이번에 남치니 아시는 부부께서집에 오라고 초대를 해주셔서 선물을 뭐해갈까고민하다가 부부수저세트를 준비했다사실 집들이갈때 너무 친한 사이가 아니라면너무 비싼 선물은 부담되고 할텐데가성비 갑 실용성 짱 부부수저세트가 제격인 듯 하다거기에 테이블아트에는 다양한 디자인도 있고스테인레스 최상급으로 변식이없어서재질적으로도 마음에 드는 곳이었다가격대비 고급스러운 느낌이 마음에 들었던부부수저세트딱 선물로 바로 하게끔 포장이 되서 오니 조으다 ><보증서도 빠트리지 않고 들어있다알고 보니 수저를 옛날부터 선물하는 것이받는이의 건강하고 편안한 삶을 축원한다는의미가 담겨있다고 한다그래서 실제로 혼수용품할때도 수저세트가 들어가지 않나 싶다주방식기 도매점이라 대량구매도 가능하다고 하니선물용 부부수저세트를 찾거나대량으로 답례품을 찾는 사람들도 구경하기 좋을듯싶다여튼 선물드리니 넘나 좋아하셔서 다행이었다능담에 친구 집들이선물로도 하나 장만하러 가야겟듬!http://www.tableart.kr,부부수저세트 테이블아트에서 선물했어요!,"['선물', '부부']",blog
2018-01-08 03:49:07,'여성과 청년의 삶이 바뀌는 사람중심 정책으로 패러다임 전환하는 것이 절박하다' (12/26 청와대 저출산고령사회위원회에서),'여성과 청년의 삶이 바뀌는 사람중심 정책으로 패러다임 전환하는 것이 절박하다' (12/26 청와대 저출산고령사회위원회에서),"['출산', '여성', '정책', '저출산', '청년']",twitter
2018-02-02 00:00:00,"저희 아가 16개월이 되면서 어금니가 나기 났어요.그래서 반찬을 잘 씹어먹는답니다. 뭉개지는 식감의 반찬위주로 만들지만나름 16개월이 들어서면서는 반찬이나 국에 들어가는 식재료 입자를 좀 키워 봤어요.14, 15개월 반찬과 중복되지 않게 잘먹는 반찬 위주로 모아봤습니다 :)매일매일이 고민의 연속이고 잘먹는 반찬과 안먹는 반찬이 이제는 눈에 띄게 보이네요.저희아가는 밥을 잘먹는 편이에요^^식습관 들이는데는 저 나름의 노력이 필요했어요.한곳에서 먹기, 다양한 조리법 생각해보기 등등특히나 나중에 편식하지 않기위해 노력을 많이 하고 있답니다.시금치, 브로콜리는 여전히 싫어해요.무침류를 싫어해서 국이나 리조또 , 곱게 갈아서 전이나 찜 계란말이로도 활용해서 주면 잘먹네요.소고기버섯덮밥제일 쉽고 간편한건 덮밥류죠소고기를 다지고 버섯, 야채류를 다져서 달달 볶아준후육수를 붓고 아기간장과 올리고당으로 간을 해줬어요.여기에 전분물을 만들어 농도 조절을 해줍니다.아기요거트, 들깨 느타리버섯볶음, 갈치구이애호박바지락국애호박 바지락국은 처음해줬는데 잘먹어서 자주 해주는편이에요여기 반죽해서 수제비로도 활용가능하고국수를 넣어줘도 되구요.레시피는 링크걸어둘게요 ^^애호바구이, 카레버섯볶음, 키위, 소고기무국애호박구이는 계란옷을 입혔어요카레버섯볶음은 볶아주면서 아기카레가루로 맛을 내줍니다.소고기 무국은 무와 소고기를 참기름에 달달 볶아주고여기에 멸치다시육수를 부어 끓여준다은 아기간장으로 간을 해줘요두부도 같이 넣어 볶으면 탕국이 된답니다.아기간식으로 해줬던식빵 카나페식빵에 우유+계란옷을 입혀 부드럽구요.치즈와 과일을 올려 달달하고 담백함을 더했어요.단호박찜, 버섯소고기볶음, 대살구이, 계란만두국소고기 야채비빔국수이건 특식으로 만들어줬는데 제가 먹어도 맛있더라구요아기가 잘먹어줘서 좋아요.가끔해주는편이에요아기국수 간장비빔국수 레시피입니다.갈치구이, 소불고기, 배추된장국소불고기덮밥은 정말 잘먹는 반찬중에 하나에요.갈치구이는 뼈없는 생선을 샀는데 대만족배추 된장국은 구수하지요 ~아기 소불고기 레시피입니다 :)들깨애호박볶음 단호박리조또 고등어구이들깨는 참 반찬으로 활용하기 좋아요고소하고 담백하죠 ^^단호박리조또는 달달하고 색이 이뻐서 호기심자극하기 좋아요고등어구이는 두말할것 없이 잘먹는 반찬 !딸기, 계란장조림, 두부부침, 소고기만두국몇일전 해준 반찬이에요.아기만두를 이용해서 만두국을 만들고계란 장조림은 어른반찬으로 활용하기도 좋죠단짠단짠고구마 크림리조또역시 잘먹어요만들기도 간편하고 고구마 자체 단맛이 있어서요 ^^어른이 먹기도 담백하구요 목넘김이 좋죠브로콜리무침, 적양배추계란말이, 연어구이, 대구탕조만간 레시피 올린건데 궁금하시면 댓글주세요.적양배추 갈아서 계란말이하면 색이 참 이뻐요전체적으로 초록초록한 식판식대구탕은 무가 들어가서 시원한 맛이 일품 !소고기 오이볶음, 아기김, 브로콜리무침, 들깨탕오이 특유의 향이 맛나는지 잘먹더라구요아기김은 반찬하나 거저먹는거죠 ㅎㅎㅎ 잘먹고 넘 편해요브로콜리무침은 역시나 잘안먹습니다 ㅋㅋㅋ그렇다고 포기할 엄마가 아니죠곱게 다져서 조만간 전만들어 줄거에요 ㅋㅋㅋ사실 이외 카레나 짜장등 다양하게 만들어 주는편인데15개월식단과 중복되는건 올리지 않았어요요즘들어 더욱 아이가 활동적이라 아이에게 집중하게되서 사진이 별로 없어요 ㅎ그래도 잘먹는 반찬위주로 정리해봤으니 아기반찬 고민되실때 도움되면 좋겠습니다.15개월 아기식단 반찬 정리도 한번 확인해보고 가세요 :)","16개월아기반찬 식단 , 잘먹는 반찬 모음!","['아기', '개월']",blog
2018-01-19 12:59:38,2. 우선 정치적 레즈비어니즘에 대한 개념부터 설명하겠습니다. 레즈비어니즘이란 강제적 이성애compulsory heterosexuality에 저항하기 위해 래디컬 페미니스트들이 정립한 사상입니다. 이들은 이성애를 남성이 여성을 성적으로 착취하고 출산 도구로 취급하기 위해 고안한 사회적 장치로 보았습니다.,2. 우선 정치적 레즈비어니즘에 대한 개념부터 설명하겠습니다. 레즈비어니즘이란 강제적 이성애compulsory heterosexuality에 저항하기 위해 래디컬 페미니스트들이 정립한 사상입니다. 이들은 이성애를 남성이 여성을 성적으로 착취하고 출산 도구로 취급하기 위해 고안한 사회적 장치로 보았습니다.,"['출산', '여성', '남성']",twitter
2018-01-12 00:00:00,"새해 맞이 부모님선물 어떤걸로 할까 고민고민 하던 중슈퍼그레잇한 아이템 발견 !!뭐니뭐니 해도 부모님선물을 선택할 땐,항상 고생하시는 부모님 건강을 챙겨 드리고 싶더라구요 !요즘 건강아이템으로 핫한 샤블랑 게르마늄 웰빙팔찌로선택해보았어요 :)어머나 어머낫 !유럽의 감성이 느껴지는 럭셔리한 디자인으로순도 99.999% 게르마늄팔찌라서 넘넘 맘에 들어저희 부부것도 커플로 하나 해야 겠다 싶더라구요그래서 요건 저희 부부 쓰고,부모님선물로 친정부모님 하나, 시댁부모님 하나두 세트 주문해서 설날 드리기로 했답니다 :)샤블랑은CJ오쇼핑 생방송에서2벌에 199,000원이라는 대박 그레잇한 가격에 만나보실 수 있으니,관심있으신 분들은 꼭 본방사수 해보시길 바래요시중에 나와 있는 게르마늄팔찌정말 다양한 브랜드의 제품들이 많죠그 중에서도 제가 샤블랑을 선택한 이유가 있어요바로 순도와 세라믹 때문인데요 !특히 게르마늄 제품들을 선택 할 때 가장 중요한게순도라고 하더라구요샤블랑은 스위스 시험인증기관과한국 세라믹기술원에서 인증받은 순도 99.999%의 제품이라믿을 수 있었답니다 :)디자인 또한 정말 고급스럽고 예쁘죠? ^^명품 시계에 사용되는 블랙세라믹 소재를 동일하게 적용했는데이 블랙세라믹은 변색이 없어 참 좋고, 안전하다고 하더라구요정말 우아하면서도 고급지네용예전에는 게르마늄하면,건강 챙기시는 나이 드신 분들 하는 거 아닌가? 라고 생각했었는데이렇게 디자인까지 예쁘게 나오니젊은 세대의 패션아이템으로도 인기가 많을 수 밖에 없겠더라구요 +_+반짝반짝 +_+멀리서 보아도 은은한 광택이 정말 예쁘지 않으신가요?샤블랑 게르마늄팔찌는200개의 다이아몬드 커팅으로 아름다운 빛과 색을 자랑한답니다 :)왼쪽은 남성용 클래식,오른쪽은 여성용 마드모아젤디자인이 조금 다르답니다프랑스의 유명 크리에이티브 디텍터인제롤드 로오딘의 명품 디자인인데요전 남성용은 남성용대로 깔끔해서 좋고,여성용은 여성스러움이 더해져 마음에 쏙 들더라구요제품 안쪽에 보니 블랙세라믹 밴드 사이사이에6단계 품질검증으로 순도 높은 99.999% 게르마늄 원석들이쏙쏙 들어가 있네요샤블랑 정품 마크와 함께,사랑, 웰니스, 아름다움, 영광의 의미가 새겨져 있네요남성용의 경우 내측 둘레는 18.53cm여성용의 경우 내측 둘레가 17.95cm 인데요남성용, 여성용 모두밴드 사이즈 조절이 가능한추가 링크가 하나씩 들어 있답니다.저는 피부가 민감한 편이라,사실 액세사리 하나 착용할 때에도신중하게 선택하는 편인데요 !샤블랑 웰빙팔찌는합금 No, 도금 No금속이나 도금이 없기 때문에민감한 피부를 가진 분들도 안심하고 착용할 수 있답니다참 예쁘죠? ^^부모님들께 선물해드리면받으시고넘넘 좋아하실 것 같아요 !우리의 커플템 ♥특히 여성용은 에메랄드컷이 포인트로 명품스럽네요연애 4년에 결혼3년 총 7년동안아직 팔찌는 커플로 해본 적이 없는 데이렇게 커플로 착용하고 있으니 괜히 설렘 주의보네요 히히저희 신랑은 운동하는 걸 좋아하는데요.샤블랑팔찌는운동하거나 목욕, 사우나 할 때에도모두 착용이 가능해서 참 편하다고 하더라구요 ^^역시 내조의 여왕이라고 칭찬받았네요 :)커플 아이템 덕분에 오랜만에 손도 잡고 ㅋㅋ앞으로도 이렇게 손잡고 꽃길만 걷고 싶네요 ♥신년선물, 설날 부모님선물 어떤걸로 할지고민 중이신 분들은CJ오쇼핑에서 샤블랑 만나보시길 바래요 :)",샤블랑 게르마늄팔찌 부모님선물강추,"['선물', '부모']",blog
2018-01-28 02:54:07,"임신, 육아 검색포털- 원더맘https://t.co/WEGSdSpCHE … … … …배뭉침, 임신중 부부관계, 임신중 담배, 제왕절개,입덧, 태동, 유도분만, 태아보험, 임신중 염색 등 궁금한 점이 많으시죠? 원더맘은 임신,육아 전문 검색서비스 입니다.","임신, 육아 검색포털- 원더맘https://t.co/WEGSdSpCHE … … … …배뭉침, 임신중 부부관계, 임신중 담배, 제왕절개,입덧, 태동, 유도분만, 태아보험, 임신중 염색 등 궁금한 점이 많으시죠?  원더맘은 임신,육아 전문 검색서비스 입니다.","['육아', '임신', '부부', '맘', '분만']",twitter
2018-01-26 14:01:58,"[공식입장] 월드스타 전지현, 오늘 아들 출산...＂두 아이 엄마 됐다＂ (출처 : OSEN | 네이버 TV연예) https://t.co/yZCay1vpJU","[공식입장] 월드스타 전지현, 오늘 아들 출산...＂두 아이 엄마 됐다＂ (출처 : OSEN | 네이버 TV연예) https://t.co/yZCay1vpJU","['출산', '아이', '엄마', '아들']",twitter
2018-02-07 00:00:00,"구원의밥상 임신성 당뇨 주의보! 임신 중 단것 절대 조심! 151001 7회 채널A # 당뇨를 이겨 낸 구원의 손님, 김성원을 위한 구원의 밥상은? # 소리 없는 살인자, 당뇨! 당뇨의 모든 것! 내가 먹는 음식이 미래의 나를 만든다! [구원의 밥상] 매주 목요일 밤 11시",임신성 당뇨 주의보! 임신 중 단것 절대 조심!_채널A_구원의밥상 7회,['임신'],youtube
2018-01-29 22:45:45,단테 존나 미련업시 쿨하게 애아빠 떠날거같지ㅋㅋ캣은 얼결에 대모가 되어환자분의 애아빠되세오? ?아닌데요? 그게 무슨 소리에요 애아빠라니요? 환자분이 임신 3개월차시네요 가족이신가오? 아뇨; 지인이에요; 애아빠한테서 튀었는데요; (간호사의애잔눈빛),단테 존나 미련업시 쿨하게 애아빠 떠날거같지ㅋㅋ캣은 얼결에 대모가 되어환자분의 애아빠되세오? ?아닌데요? 그게 무슨 소리에요 애아빠라니요? 환자분이 임신 3개월차시네요 가족이신가오? 아뇨; 지인이에요; 애아빠한테서 튀었는데요; (간호사의애잔눈빛),"['임신', '아빠', '개월']",twitter
