date,content,title,matched_keywords,source
2018-04-23 15:18:47,네.... 저 혼자 여자... 육아 얘기 파티속 혼자 아하하하하 박수치기 담당,네.... 저 혼자 여자... 육아 얘기 파티속 혼자 아하하하하 박수치기 담당,"['육아', '여자']",twitter
2018-05-29 00:00:00,"5월 28일 마지막 병원방문!!!!!!!두구두구두구.이제 막달검사도 모두 끝나고~~ 이제는태아안녕검사랑 원장님께 몇키로인지~ 최종확인하는 시간!태아안녕검사는 마지막에 했는데도 왜하는지 이해를 못하겠다.ㅋㅋㅋㅋ 그래도 이제 마지막이라는 심정으로 꾸역꾸역.태아 안녕하고~우리 롱롱이 마지막 크기 쟀다.참고로 지금 애기 낳고~~ 실제 몸무게 2.68kg요기서 잰 몸무게보다 조금더 크게나온다구!!!!!!!!ㅋㅋㅋㅋㅋㅋ그래서 산모님들 너무 걱정안해도되요!요건 머리둘레나 요런걸로 추정치구요.그리고 저는 따로 입체초음파안해서애기얼굴에 대한 기대감이 더더더 업근데 안볼수있으면 안보고실제로 보세요! 더반한디+_+애기낳으면 한 10일은 넘게 헤어져야할 여름이 ㅠㅠㅠㅠ아 완전 보고싶겠다.너무 보고싶겠다~~여름이 너무 보고싶을것같당현재 여름이왈~ 친구집에 맡겨져있음! ㅋㅋㅋㅋ슬푸다 ㅠㅠㅠㅠ보고싶은 여름이. 얼렁 집에가서 보자병원도 갔다왔고 수술날짜도 6월1일 12시로 잡아서대망의 디데이만 기다리면 되었다.5월 28일까지 직장일 하고~ 5월29일 30일 31일동안볼수있는 친구들 있으면 보고 나의 시간을 좀 즐겨야겠다 생각했다.결국 나 3일쉬고........애기 낳는겨? 라는 생각에 절망했지만복귀를 생각한다면! 애기를 더보고 갈수있다는 장점~암튼 출산가방을 본격적으로 준비해보았다.잇몸이 약해져있기에 양치를 처음에 하면안된다고~그래서 가글준비했다.가글, 휴대용샴푸, 간단하게 바를 페이스오일, 클렌징, 칫솔,치약기초적인 세면도구로 준비하고~손목보호대와 수유패드, 성인용퍂드도 준비했다.산후복대는 준비했는데 제왕수술은병원에서 복대 주더라~ 그래서 따로 필요없었고추가한다면 만원정도의 비용으로제왕후 병원에서 압박붕대를 구입이틀동안 차고있었는데 욕봤다. 너무......... 빡심 스타킹이ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 답답한거 싫어해서 ㅠㅠ하는데 좀 실터라~패드는 10매입에 혹시몰라 추가로 쿠팡로켓배송으로 주문했는데병원에서 10매입은 기본 주고 내가 가져간 10매입하루2~3번간다고 쳤을때 제왕절개하고나서도충분하지 않을까싶다. 추가로 구입한건생리하고 오버나이트로 쓰려고 한다.유산균이랑 철분제 따로먹는 영양제 준비했지만아직 한번도 먹지 않았다.마스크~~신생아실 감염예방을 위해 산모는 마스크를 쓰고 출입하는데병원에서 쓰고 냅둔것들을 챙겼는데 막상우리애기한테 가려고하니 찝찝해서새로운 일회용마스크 구입!그리고 나의 제왕입원동안 놀아줄 폰 의 배터리레알 필수!!!보틀컵을 챙겨갔는데 보틀컵보다는 일반컵이 낫고빨대 있으면 빨대로 먹는게 좀더 편하긴하다.근데 없어도 밖에 비치된 정수기 있어서~출산준비물로 챙겼는데 아직~ 필요한건 모르겠고 다들준비물로 챙겼길래~ 가제손수건,그리고 태원할때 필요한 베냇저고리, 속싸게, 손싸개등을 챙겼다.산후풍오면안된다해서 수면양말 챙겼는데신을수 있을지 의문이다.우선은 1인실 쓰려고하늗네 수건 당연히 챙겨야 하고~신생아물티슈는 나중에 신생아실에 하나 보내라고한다.근데 청소용 물티슈밖에 없는지라.. ㅠㅠ그래서 급하게 밑에 마트에서 샀었다.80매 3500원여기에 추가로 걸어다닐때 신을 실내화 하나있으면 좋고~신랑에게 뒤늦게 준비하라했음!우와 이렇게만 챙겼는데 두가방 나왔다.지금입원실에서 쓰는데. 여기에 또 추가하자면유두균열이나 유두보호를 위한 연고있으면 챙겨가는것 추천.아프다 벌써 ㅠㅠㅠㅠㅠ 모유안나오는디.. 균일되어서...이로써 마지막 병원방문은 끝!",38주2일제왕절개수술전 미즈병원 간단 출산가방준비!!!,"['출산', '제왕', '병원', '가방']",blog
2018-05-10 00:00:00,벌써 16주에 접어들었어요.첫애때는 출산준비물 미리 할 생각도 없었고조금씩 주변에서 선물로 받고 나면 그 다음에 사야지 했거든요.쌍둥이를 가지면서 한번 경험했다고 이젠 조금씩 준비하게되네요.신생아젖병은 대부분 선물로 들어오는경우가 없으니요즘 인기있다는 모윰으로 장만했어요.벌써부터 배가 불러와서 확실히 하나일때와는 사뭇 다르네요.그러니 막달에 모든걸 하긴 어렵겠어요조금씩신생아젖병 참 예쁜 모윰과 젖병집게 그리고 실리콘 젖병솔2종 함께 마련했어요.유니때는 모유수유를 5개월정도하고 저녁이면 한번씩 분유를 먹였거든요이젠 아무래도 저 혼자 애둘을 케어하기 힘들겠거니 싶어서미리 좋은걸로 선택했어요.주변 지인들이 어찌나 칭찬을 아끼지 않던지젖병거부하는 경우에는 대부분 이걸로 갈아탄다고 하더라구요잘 무는 젖꼭지가 따로 있나 싶었는데확실히 신생아젖병 고를때는 이렇게 입안가득 편하게 쏘옥 들어가고제대로 먹을 수 있는게 필요하겠죠.노꼭지젖병 2개 + 젖꼭지 2개 + 젖병집게 + 모윰 실리콘 젖병솔2개 세트출산준비물로도 괜찮죠.아무래도 저는 훨씬 저 필요하겠지만받아보니 확실히 그립감이 좋으면서 나중에 사용하기 참 좋겠다 싶었어요.260ml 용량의 PPSU 젖병으로 BPA프리 제품이랍니다.다른 젖병과 조금 다른게 보이시나요?조금 와이드한 모습이죠.그동안 길기만 길고 그립감이 별로였던걸 사용했던 저로써는 훨씬 잡기도 좋더락요.젖꼭지는 엄마의 가슴 느낌그대로를 느낄수 있는 제품인데요저는 유니가 역아라서 수술을 했거든요아무래도 둘째와 셋째도 수술로 낳을거라 1단계보다는 2단계가 필요할듯해서2단계로 선택했어요.조리원에서 2주 그리고 수술하고 나면 병실에서 일주일 있으니1개월이상 사용하는 젖꼭지가 맞겠죠.아이가 잘 물게하려면 아무래도 엄마의 젖을 힘껏 물때와 같은 느낌이여야하겠죠입의 각도가 중요한데요 150도로 설계되어서아주 편하게 분유를 섭취할 수 있으면서 유두혼동도 최소화핤 ㅜ있어요.유니는 배앓이도 좀 했었거든요그래서 항상 배를 따뜻하게 해주기 위해서 맛사지도 해주고제 위에 아이를 엎드려 눕혀서 찜질효과도 줬었거든요태어날 꼬맹이는 그런걱정없이 키우고 싶어요.이중으로 공기가 들어오는걸 막아서배앓이를 방지해준다니 세상 좋다그죠잡기 쉬우면서 눈금고 선명하게 그려져있어서밤에 수유할때도 편하겠죠.신생아젖병 혹시나 젖꼭지가 맞지않다면 아이들이 잘 못먹으니어쩔 수 없이 다른 제품을 끼워야 한다면 그것도 걱정없어요호환이 되거든요.엄마가 되면서 건망증도 심해지는데금방 바닥에 놔둔 뚜껑을 찾지못했던 경험들 있으신가요저는 그런적이 참 많았는데 자세히보면 제 옆에 있는 경우가 있었거든요모윰은 그런 엄마들을 위해서 찾기쉽게 위쪽에 포인트 컬러가 있어요출산준비물 필요한것 중 하나가 바로 소독집게지요.그리고 젖병솔도 빼놓을 수 없어요.와이드 소독집게는 편리하게 소독하기 좋게 만들어졌어요사용하다보면 중간에 이물질이 끼이거나 위생상 좋지 않을 수 있는데분리해서 세척이 가능하도록 되어있구요.생각보다 정말 길죠30cm의 긴사이즈로 용기를 위생적으로 세척이 가능해요.미끄럼이나 스크래치도 막아주도록 아주 이쁘게 만들어졌죠고.무.수.지 쿠션이 안쫖 안쪽에 있으니뜨거운 열탕 소독할 때 용기가 미끄러져 놀라는 일이 없겠죠.아주 넓게 만들어진 손잡이도 너무 편했구요약간 비스듬하게 휘어진거 보이시나요저렇게 젖병을 잡기에도 참 좋답니다.실리콘 젖병솔 2종세트민트오트밀 컬러도 있어요.요즘 초록초록한 색상에 푹 빠져있어서이걸로 저는 골랐어요.젖꼭지를 세척하기에 참 좋게 만들어졌죠.꼭 맞는 사이즈와 구조라 틈없이 세세하게 할 수 있어요.3단으로 된 실리콘모로 거품도 풍성하게 만들어주지만확실히 꼼꼼하게 세척이 가능해요FDA승인 받았으니 위생상에서는 문제없는게 확실하죠.실리콘 모로 되어있어서 아무래도 스펀지보다는더 위생적이랍니다.빠르게 건조가 되니 더 편하게 사용하겠죠.360도 회전이 되니 젖병을 씻을때는 빙글빙글 돌려서 사용하면 된답니다예전엔 사용하던것도 돌아갔는데 울 신랑 그것도 모르고자기 팔을 빙글빙글 돌리던 모습이 갑자기 떠오르네요남편들에게도 꼭 알려주세요..ㅎ출산준비물 이번엔 모윰으로 해봤는데요어머....벌써부터 우리 꼬맹이들이 기다려지네요이렇게 컬러도 이쁘면서 실 사용감까지 좋은신생아젖병 그리고 위생적인 용품들까지하나하나 준비하는 과정이 재미있기 까지 합니다.,"신생아젖병둘째,셋째 출산준비물 장만했어요.","['출산', '신생아', '준비물', '젖병']",blog
2018-04-29 21:19:26,30대 ˙육아맘˙ 문화생활https://t.co/ikGj1mfE5b★1590493011★,30대 ˙육아맘˙ 문화생활https://t.co/ikGj1mfE5b★1590493011★,"['육아', '맘']",twitter
2018-04-28 03:09:10,굳이 피터를 사라지게 만든 건 토니와 피터가 남게되면 좌충우돌 육아 여행기가 되기 때문이 아니었을까.....,굳이 피터를 사라지게 만든 건 토니와 피터가 남게되면 좌충우돌 육아 여행기가 되기 때문이 아니었을까.....,"['육아', '돌']",twitter
2018-06-29 00:00:00,"[뉴스투데이]투데이 별별영상입니다.아이들이 영화 속 영웅처럼 초인적인 힘을 뽐내는 아빠, 엄마의 모습을 본다면 어떤 반응일까요?깜짝 이벤트 바로 만나 보시죠.이스라엘 한 스튜디오의 초대로 아이들이 아빠, 엄마와 함께 화보를 찍으러 왔네요.그런데 뭔가를 보여 주겠다며 탁자 위에 놓인 컵을 향해 손을 뻗는 아빠들.컵을 저절로 움직이게 하고, 멀쩡한 의자까지 날려 버립니다.한 술 더 떠 사다리에서 떨어질 뻔한 조명기술자까지 염력으로 구해냅니다.한 아동복 업체의 이벤트였습니다.아빠, 엄마가 영화 속 영웅처럼 초능력을 갖고 있다면 아이들은 어떤 반응인지 관찰해봤습니다.실감 난 연출 덕분에 아이들은 엄마 아빠의 초능력이 진짜라고 믿을 수밖에 없었겠네요.박지윤 리포터[저작권자(c)MBC(http://imnews.imbc.com) 무단복제-재배포 금지]Copyright(c)Since1996,MBC&iMBCAllrightsreserved.","[별별영상] ""아빠·엄마가 '초능력자'?""","['아빠', '엄마']",news
2018-06-01 00:00:00,체형교정만 13년! 김수연 원장이 알려주는 “산전 체형관리-임신 전 관리의 중요성” 산후골반통/ 뼈 관절통증/ 허리통증/ 골반불균형 임신을 준비하시는 엄마들에 꼭 알려 드리고싶은.. 출산 후 빠른 회복을 위해 준비해야 할 일! ----------------------------- 측만증/휜다리/일자목/골반교정/턱관절안면비대칭/체형교정 전문 강남세란의원 T.1577-7537 l http://www.spinedoctor.co.kr -----------------------------,"산전 체형관리-임신 전 관리의 중요성 ""하루 한 장 임신출산 데일리북""","['출산', '임신']",youtube
2018-04-26 11:19:12,"#임신일기 내 남편은 주변 유부남들에게 욕먹을 정도로 (ㅋㅋ) 가정적인 사람인데, 출산과 양육 과정에서 놀라운 모습을 보임. 임신때까진 자신의 역할에 군소리없이 충실했음. 그러나 애낳고 가볍게 침대에 옮겨앉는 날 본 후로 힘들다 피곤하다 징징을 입에 달고 삼. 난 웬만하면 아프다 안함.","#임신일기 내 남편은 주변 유부남들에게 욕먹을 정도로 (ㅋㅋ) 가정적인 사람인데, 출산과 양육 과정에서 놀라운 모습을 보임. 임신때까진 자신의 역할에 군소리없이 충실했음. 그러나 애낳고 가볍게 침대에 옮겨앉는 날 본 후로 힘들다 피곤하다 징징을 입에 달고 삼. 난 웬만하면 아프다 안함.","['출산', '임신', '남편']",twitter
2018-04-24 03:19:03,경성 오토비스 신제품 물걸레 청소기 4차 무료체험단 모집(~4/30) (출처 : 미즈넷-체험단 임신 육아 임산부 홈스쿨 교육 아기용품공구 카페 | 네이버 카페) https://t.co/F9FGzLRu4a,경성 오토비스 신제품 물걸레 청소기 4차 무료체험단 모집(~4/30) (출처 : 미즈넷-체험단 임신 육아 임산부 홈스쿨 교육 아기용품공구 카페 | 네이버 카페) https://t.co/F9FGzLRu4a,"['육아', '아기', '임신', '용품', '집']",twitter
2018-04-22 06:33:19,#코베 #코엑스 #코베코엑스베이비페어 #베이비페어 #중고나라 #온라인사전등록 #육아용품 #출산용품 #선착순이벤트코엑스 코베베이비페어에서 통큰 육아지원프로젝트 경험하세요https://t.co/V55wXy8Sq4 중고나라X코베 봄이 왔나봄 https://t.co/NjBW0DwLJ5,#코베 #코엑스 #코베코엑스베이비페어 #베이비페어 #중고나라 #온라인사전등록 #육아용품 #출산용품 #선착순이벤트코엑스 코베베이비페어에서 통큰 육아지원프로젝트 경험하세요https://t.co/V55wXy8Sq4 중고나라X코베 봄이 왔나봄 https://t.co/NjBW0DwLJ5,"['출산', '육아', '지원', '용품']",twitter
