date,content,title,matched_keywords,source
2023-07-31 16:23:09,@G0DWtfxx 남성임신물이용,@G0DWtfxx 남성임신물이용,"['임신', '남성']",twitter
2023-09-19 12:36:23,어떤 남성의 육아하는 모습으로 스스로를 구마해야돼…,어떤 남성의 육아하는 모습으로 스스로를 구마해야돼…,"['육아', '남성']",twitter
2023-07-31 14:19:00,"'저출산대책'으로외국인 '가사도우미' 도입한다 안했나?그 사람들 '인권문제'는 논외로 하더라도'월급200만원'이면 우리 노동자 '평균임금'인데 ㅜㅜ그리고 '부잣집 자식들' 빼고'월급200만원' 주고 이들을 쓸 수 있는 '신혼,젊은'부부가 있기는 할까?저출산대책이 아니라 '부자도우미'대책?","'저출산대책'으로외국인 '가사도우미' 도입한다 안했나?그 사람들 '인권문제'는 논외로 하더라도'월급200만원'이면 우리 노동자 '평균임금'인데 ㅜㅜ그리고 '부잣집 자식들' 빼고'월급200만원' 주고 이들을 쓸 수 있는 '신혼,젊은'부부가 있기는 할까?저출산대책이 아니라 '부자도우미'대책?","['출산', '부부', '신혼', '우리', '집', '저출산', '문제']",twitter
2023-09-03 00:00:00,"여러 통계를 들여다볼 때 지금부터 '총 인구' 하락이 시작될 가능성.​국민연금은 규모나 영향력 측면에서 사실상 복지의 중추 역할을 하고 있는데,지금 흘러가는 꼴을 보면 정치인들이자산 불로소득에는 세금을 매기지 않으려는 움직임이고, 근로소득에만 세금을 더 때리는 움직임.​아파트, 땅, 주식 등 이미 자산을 어느 정도 채운 세대들은 오히려 앞으로도 세금으로부터 자유,근로자 층들은 점점 복지에 쏟는 세금이 높아질 가능성..​근로소득에만 세금을 인상시킬 경우 복지는 커녕 결국 양극화만 심화시키는 꼴이 될 것임.요즘의 샌프란시스코를 볼 때 결국 양극화 심화는 곧 사회 붕괴로 이어질 가능성이 큼(각 사회의 리스크 일으키는 요인은 다르지만 종착지는 같게 될 것)​국민연금이 돌린 자체 시뮬레이션이 정답이 되려면 국가 성장률이 1.9% 이상은 유지돼야 함.​뿐만 아니라 지금부터 출산율이 올라 1.21명까지 도달하고 계속 유지돼야 가능한 시나리오..​이건 뭐, 소득에 대해 세 부담을 더 늘리면서자산도 없는 청년층이 출산율도 더 올려야 하는 가정..​고령화도 문제인데청년들은 세계 평균보다 2배로 국민연금에 대한과세 부담을 져야 할 듯.​짐을 같이 져야 할 인구도 세계는 세계 평균보다 25% 적다.​근로소득세 상승률은 계속 올라가게 될 것..​","국민연금 ""청년들은 세금 더 내고출산율도 올려라. 그래야 사회 유지된다""","['출산', '출산율']",blog
2023-07-24 10:56:31,&lt;긴급 공지&gt;참가신청이 개시된지 약 6분만에 16팀을 상회하는 분들이 참가신청을 해주셨습니다.이번 대회에 관심갖고 신청해주신 분들께 깊은 감사의 말씀을 표하며 참가자께 개별연락을 드릴 예정이니 안내에 따라 협조 부탁드립니다.참가 신청은 계속되며 지금 신청하시면 예비번호를 받습니다,&lt;긴급 공지&gt;참가신청이 개시된지 약 6분만에 16팀을 상회하는 분들이 참가신청을 해주셨습니다.이번 대회에 관심갖고 신청해주신 분들께 깊은 감사의 말씀을 표하며 참가자께 개별연락을 드릴 예정이니 안내에 따라 협조 부탁드립니다.참가 신청은 계속되며 지금 신청하시면 예비번호를 받습니다,"['예정', '분만']",twitter
2023-09-22 00:00:00,"다울아이TV 권향화 원장입니다~^^ 유선염의 원인과 증상, 유선염을 치료하는 방법 등을 알아보아요~ # 모유수유#혼합수유 #유선염 #유방울혈 #신생아 #육아꿀팁 #산후관리 |00:00| intro |00:03| 유선염 해결하기 |00:15| 1. 유선염의 원인과 증상 |00:20| → 유선염 아기에게 있는 원인 |00:35| → 유선염 엄마에게 있는 원인 |01:43| → 유선염의 증상 |02:10| 2. 유선염을 치료하는 방법 |04:38| 3. 유축한 모유는 즉시 먹이고 저장하지 마세요 |05:00| 4. 유선염 치료가 늦어졌을 때 |05:24| 맺음말 & 다음 영상 소개 ✨ 권향화원장의 온라인 육아클래스 : https://www.daulbebe.com 🎁 다울아이 쇼핑몰 : https://smartstore.naver.com/daulbebe 블로그 http://bit.ly/daulbebe_blog 인스타그램 https://www.instagram.com/daulbebe/ 📣다울아이 영상에 등장하는 아기는 모두 부모의 동의 하에 촬영이 되었음을 알려드립니다.",유선염 완벽하게 해결하기 [모유수유17편],"['수유', '모유']",youtube
2023-07-07 13:14:04,"남편 회사 급 부탁으로 세무사에 보내야 할 비용 정리 알바 하루 뛰고 나니 허리가 나갈 것 같다. 이제 컴터 앞에서 10시간 이상 일하는 건 육체적으로 너무 힘든 일이네. 마감 맞춰 끝내서 정말 다행. 이런 알바 출산 후에 집에서 할 수 있는 일이라고 아이 잘 때, 좋아라 했던 시절 떠오른다.","남편 회사 급 부탁으로 세무사에 보내야 할 비용 정리 알바 하루 뛰고 나니 허리가 나갈 것 같다. 이제 컴터 앞에서 10시간 이상 일하는 건 육체적으로 너무 힘든 일이네. 마감 맞춰 끝내서 정말 다행. 이런 알바 출산 후에 집에서 할 수 있는 일이라고 아이 잘 때, 좋아라 했던 시절 떠오른다.","['출산', '아이', '남편', '집']",twitter
2023-08-03 23:24:16,@aorrkdlqj3738 하나님의교회 자녀로 어머니하나님 사랑 안에 믿음의 길을 걸을 수 감사합니다,@aorrkdlqj3738 하나님의교회 자녀로 어머니하나님 사랑 안에 믿음의 길을 걸을 수 감사합니다,"['자녀', '사랑']",twitter
2023-08-28 00:00:00,복덩이는 매일 크고 있어요! 6개월이 된 이 시점에서 발견되는 점들을 영상으로 소개합니다 #아기발달 #영유아발달 #뒤집기 #애착형성 #대근육발달 #소근육발달 #이유식시작 #구강기,6개월 아기발달👶영유아발달,"['아기', '개월']",youtube
2023-09-27 00:00:00,"지난 7월 태어난 아이의 수가 또다시 2만명을 넘지 못했습니다. 지난 3월 이후 월별 출생아 수는 4개월째 1만명대를 기록하고 있습니다.오늘(27일) 통계청이 발표한 '2023년 7월 인구동향'에 따르면 지난 7월 출생아 수는 1만9102명으로 전년동월대비 6.7% 줄었습니다.지난 1월과 3월을 제외하면, 올해 들어 월별 출생아 수는 모두 2만명 아래에 머물고 있는 셈입니다. 특히 지난 4월 태어난 아이의 수가 1만8484명에 그치면서 상반기 중 가장 낮은 수치를 기록했습니다.시도별 출생아 수 역시 충북을 제외하고 전년동월대비 모두 감소했습니다.서울의 지난 7월 출생아 수는 지난해 7월보다 232명 줄어든 3298명, 부산은 115명 줄어든 1030명으로 나타났습니다. 시도 중 가장 많은 출생아 수를 보유한 경기 역시 같은 기준으로 500명 이상 줄어든 5707명을 기록했습니다.연도별 출생아 수도 최근 6년간 꾸준히 감소하고 있습니다.지난 2017년 35만7771명에서 3년 뒤인 2020년부터는 30만명대 선이 무너졌고, 지난해 출생아 수는 24만9186명에 그쳤습니다.",아기울음소리 급감…출생아 수 4개월째 2만명 아래,"['아기', '출생', '개월']",news
