date,content,title,matched_keywords,source
2020-03-23 00:00:00,"#브이백 #자연분만#제왕절개#자연임신 지난해 첫 아이를 제왕절개로 출산한 김모씨, 올해 둘째를 임신했습니다. 아이가 뱃속에서 무럭무럭 자랄수록 첫 아이를 자연분만으로 출산하지 못한 것이 못내 아쉬움으로 남았는데요. 최근에 첫째를 제왕절개 한 산모가 자연분만을 시도하는 경우가 늘고 있어 씨 역시 이 시술법에 관심을 갖게 됐습니다. 통상 국내에서는 분만 시 한번 제왕절개를 한 경우, 다음 아이는 무조건 수술로 분만한다고 알려져 있습니다. 그러나 유럽과 미국의 경우 제왕절개 후 자연분만 시도는 산모의 선택 사항이 된 지 오래이죠. 제왕절개 후 자연분만을 시도하는 ‘브이백’ 시술이 바로 그것입니다. ■브이백(VBAC)시술이란? 제왕절개술을 받은 산모도 자연분만을 할 수 있는 과정을 말합니다. 브이백은 제왕절개 수술과 달리 출혈이 적고 통증도 덜해 산후 회복 속도가 빠르죠. 출산 후 바로 음료와 식사 섭취가 가능하고 모유 수유도 할 수 있습니다. ■브이백 시술의 대상자는? O제왕절개를 한 번 시행 받은 경우 O수술 시 자궁 절개가 횡으로 이루어진 경우 O 이전에 자궁근종 등 자궁벽에 대한 수술 기왕력이 없는 경우 X 두 번 이상의 제왕절개를 받은 경우 X 제왕절개를 받지 않더라도 자궁근육에 수술로 인한 상처가 있는 경우 X 산모나 아기의 상황으로 인해 제왕절개가 필요한 경우 ■브이백 성공 가능성을 높이는 요인 ☑ 태아가 4kg 미만으로 너무 크지 않을 때 ☑ 과거에 자연 분만 경험이 있는 경우 ☑ 첫 제왕절개 전 분만진행 중 자궁경부 개대 정도가 7cm 이상 되었던 경우 브이백 성공에 있어 무엇보다 중요한 것은 산모의 의지와 자신감입니다. 과도한 욕심은 버리고 자연분만을 체험해 본다는 마음가짐으로 시작하는 게 좋습니다. ■브이백을 시도하고 싶다면? 1. 임신 계획 세우기 첫 제왕절개 분만 이후 12개월이 지나 임신이 되도록 합니다. 2. 병원 선택하기 브이백 진행 중 혹시 모를 응급사항을 대비해 분만 진통의 전 과정을 추적할 수 있는 시설과 인원이 확충된 병원이어야 합니다. 3. 임신 주수에 따른 준비하기 36주에는 만일을 대비한 수술 전 준비를 하고 자궁파열 등의 검사는 37~38주에 합니다. 유도 분만 시도는 필요에 따라 이용 가능합니다. “출산 시 잘못된 정보로 무조건 제왕절개 수술을 해 자연분만에 대한 아쉬움이 남거나 수술로 인한 회복이 어려워 고생했던 환자들에게 브이백 시술은 고통이 덜하고 빠른 회복이 가능해 높은 만족감을 주고 있습니다.” 제왕절개 후 자연분만을 고민하고 있다면 산부인과 전문의와 상담 후 체계적인 계획을 바탕으로 출산을 준비해보세요. 감수│가톨릭대학교 여의도성모병원 산부인과 이영 교수 : https://m.cmcsungmo.or.kr/page/doctor/64/D0001060",,,youtube
2020-01-31 00:00:00,"[신종 코로나] 충남 거주 딸 부부, 거주지 제한... 직장은 수동감시지역 지정[오마이뉴스 심규상 기자]▲국내에서 여섯번째 신종 코로나바이러스 감염증(우한 폐렴)으로 확진된 환자가 치료를 받고 있는 격리 병동이 위치한 서울 종로구 서울대학병원 응급센터의 측면 출입문이 통제돼 있다.ⓒ 연합뉴스신종 코로나 바이러스 감염증으로 인한 2차 감염 사례가 국내에서 처음으로 확인된 가운데, 이 2차 감염 확진자가 충남에 거주중인 가족과 접촉한 것으로 나타나 지역 방역에 비상이 걸렸다.30일 질병관리본부는 2명의 신종 코로나 바이러스 감염증 추가 확진자가 발생했다고 밝혔다. 이 중 6번째 확진자는 3번 확진자의 접촉자로 첫 2차 감염 사례다. 56세 한국인 남성인 이 6번째 확진자는 능동감시 시행 중 검사 결과 양성 반응이 확인돼 서울대병원에 격리조치됐다.질병관리본부 역학조사결과, 서울에 거주하는 6번째 확진자는 지난 설 연휴 때 충남에 거주하는 딸의 가족이 상경해 서울 자택에서 시간을 보낸 것으로 확인됐다.다행히 신종 코로나 3차감염 사례는 보고된 바 없지만, 당국은 긴장의 끈을 놓지 않고 있다. 6번째 확진자의 딸과 사위가 많은 사람과 접촉하는 직업군에 속하기 때문이다.질병관리본부는 우선 딸 부부를 매일 상황을 체크하는 능동감시자로 분류, 거주지 제한 조치와 함께 해당 직장을 소독 방역했다. 다만 질병관리본부는 부부의 직장에 대한 폐쇄 조치는 이르다고 판단, 당분간 특별방역과 수동감시지역으로 지정해 관리하기로 했다.질병관리본부가 부부의 직장을 수동감시지역으로 지정한 것은 6번째 확진자가 능동감시 중 방역체계 내에서 확진이 돼 지역사회 전파 가능성이 낮은 데다 3차 감염 사례가 아직 없기 때문으로 보인다.하지만 6번째 확진자가 충남에 거주하는 가족들과 밀접 접촉한 것으로 확인돼 해당 의료기관 등이 긴급 회의를 갖는 등 긴장의 끈을 놓지 않고 있다.저작권자(c) 오마이뉴스(시민기자), 무단 전재 및 재배포 금지▶오마이뉴스에서는 누구나 기자가 될 수 있어요▶네이버에서 오마이뉴스 채널을 구독하세요▶용감하게 성교육 <이런 질문, 해도 되나요?>","50대 2차 감염자, 설 연휴 어린이집 교사 딸부부와 함께 보내","['부부', '딸']",news
2020-03-25 00:00:00,"中 의료진, 감염 임신부 신생아 33명 경과 美학술지에 발표(서울=연합뉴스) 하채림 기자 = 신종 코로나바이러스 감염증(코로나19)에 걸린 임신부로부터 태아에게 병이 옮을 수 있는 것으로 보인다고 중국 의료진이 학계에 보고했다.중국 우한과 상하이에 있는 아동병원 3곳의 의료진이 최근 '미국의사협회보 소아과학(JAMAPediatrics)'에 발표한 논문에 따르면 코로나19에 감염된 임신부가 출산한 신생아 33명 가운데 3명이 코로나19에 감염된 것으로 나타났다고 독일dpa통신이 26일(베를린 현지시간) 전했다.의료진은 ""엄격한 감염 예방·차단 조처 속에서 출산이 이뤄졌기 때문에 신생아 3명의 코로나19 바이러스는 (중략) 모체로부터 유래한 것으로 보인다""며, 모체에서 태아로 병원체 전달, 즉 '수직 감염'이 일어난 것으로 판단했다.코로나19에 감염된 신생아 3명은 증상에 따른 치료를 받았고 모두 회복됐다.의료진은 ""코로나19에 걸렸거나 걸릴 우려가 있었던 신생아 33명은 가벼운 증세만을 보였고 경과도 좋았다""고 평가했다.코로나19에 감염된 신생아 3명 가운데 1명은 어머니가 폐렴을 앓아 출산예정일보다 9주나 빨리 제왕절개로 태어났다.이 아기에서 나타난 문제점은 주로 조산에 따른 것으로 바이러스 감염 탓이 아니었다고 의료진은 설명했다.의료진은 ""임신부의 감염 여부를 확인하고 감염 예방대책을 시행하며, 감염된 임신부를 격리하고 감염 우려가 있는 신생아를 주의 깊게 관찰하는 것이 중요하다""고 강조했다.한편 한국에서도 코로나19에 걸린 임신부가 격리 치료를 받으며 아기를 출산한 사례가 몇차례 보고됐다. 신생아는 감염이 되지 않은 것으로 나타났다.tree@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크]'코로나19' 사실은 이렇습니다▶제보하기",음성군 올해부터신생아에게 미아방지 팔찌 지원,"['지원', '신생아']",news
2020-03-14 00:00:00,"★호기 공식 한글 유튜브 채널 오픈★ 호기 유튜버 전격 데뷔! 지금 바로 호기 채널 구독하기: https://www.youtube.com/channel/UCJlNBdRJPnxsHjdaTNEqmOg ★아기상어 단독 공식 유튜브 채널 오픈★구독하고 영상 보러 가요! https://www.youtube.com/channel/UCNVE... 핑크퐁의 새로운 영상을 가장 빠르게 만나는 방법! 지금 바로 핑크퐁 공식 유튜브 채널 [구독] 버튼을 눌러주세요. ★ 핑크퐁 유튜브 구독하기: https://www.youtube.com/pinkfongko?su... ---- 신나는 동요에 맞춰 즐거운 체조 시간🎵 아기 고양이 야옹 야옹~ 고양이 가족 동요에 맞춰 체조해요! ★'고양이 가족' 가사 아기 고양이 야옹 야옹 아기 고양이 야옹 야옹 배고픈 야옹 야옹 아기 고양이 엄마 고양이 야옹 야옹 엄마 고양이 야옹 야옹 배고픈 야옹 야옹 엄마 고양이 아빠 고양이 야옹 야옹 아빠 고양이 야옹 야옹 배고픈 야옹 야옹 아빠 고양이 할머니 고양이 야옹 야옹 할머니 고양이 야옹 야옹 배고픈 야옹 야옹 할머니 고양이 할아버지 고양이 야옹 야옹 할아버지 고양이 야옹 야옹 배고픈 야옹 야옹 할아버지 고양이 어디냐옹 야옹 야옹 어디냐옹 야옹 야옹 어디냐옹 야옹 야옹 “어? 쥐다!” 도망쳐 찍찍 찍찍 도망쳐 찍찍 찍찍 도망쳐 찍찍 찍찍 “숨자!” 살았다 찍찍 찍찍 살았다 찍찍 찍찍 오늘도 찍찍 찍찍 살았다 “찍찍!” 힘들다옹 야옹 야옹 졸리다옹 야옹 야옹 귀찮다옹 야옹 야옹 야옹! 편곡 : 핑크퐁, 키즈캐슬 / 연주 : 키즈캐슬 ---- 전세계 어린이들의 마음을 사로잡은 글로벌 브랜드 핑크퐁! 핑크퐁 공식 유튜브 채널에 업로드되는 모든 동요・동화는 유아 교육 전문가들이 자체적으로 제작하고 있습니다. 핑크퐁 동요・동화를 앱으로도 만나보실 수 있습니다. ★ 무료 앱 다운로드 : http://i.sstudy.kr/L/588/des/ 핑크퐁 도서나 인형 등 다양한 상품을 만나보고 싶으신가요? ★ 핑크퐁 스토어: http://pinkfong.com 핑크퐁 SNS를 팔로우하고 교육 정보와 이벤트 소식도 받아보세요! ★ 페이스북: https://www.facebook.com/pinkfong.ko ★ 인스타그램: https://www.instagram.com/pinkfong.ko ★ 카카오스토리: https://story.kakao.com/ch/pinkfong Copyright © 2020 Smart Study Co., Ltd. All Rights Reserved. #핑크퐁 #핑크퐁체조 #고양이송 #동요",,,youtube
2020-01-20 00:00:00,"대우병원이 인터넷 홈페이지에 올린 분만실·신생아실 폐쇄 공지.경남 거제시와 통영시, 고성군을 통틀어 유일하게 24시간 응급 분만과 미숙아 관리가 가능했던 거제 대우병원 분만·신생아실이 내달 1일 문을 닫는다. 출산율 감소에다 지역 내 출산 기피 현상까지 겹치면서 적자가 쌓인 탓이다. 지역 응급의료 체계 공백 우려와 함께, 지자체가 의료 사각지대 해소를 위해 더욱 적극적으로 나서야 한다는 지적이다.대우병원 내달 분만실 폐쇄출산율 감소로 매년 수억 적자미숙아 응급상황 땐 속수무책지역 응급의료 체계 공백 우려대우병원은 최근 공지를 통해 ‘분만실과 신생아실 폐쇄로 인해 2월 1일부터 분만·신생아 입원 진료를 중단한다’고 밝혔다. 병원 측은 “매년 수억 원의 적자에도 지역의 의료환경 유지를 위해 버텨왔지만 더는 한계”라며 “대신 부인과와 여성 진료에 더욱 내실을 기하겠다”고 했다.병원에 따르면 분만·신생아실(산과)을 24시간 정상 운영하기 위해선 최소 전담의 2명과 10명의 간호 인력이 필요하다. 연간 운영비만 5억 원 이상인데, 정작 시설 이용자는 월 5명이 채 안 되는 실정이다.주력 산업인 조선업 장기 침체에 따른 경제 위기 여파로 출산율은 해마다 떨어지는 상황에, 지역 의료시설에 대한 막연한 거부감은 커져 원정 출산에 나서는 산모가 많아지고 있기 때문이다. 실제로 거제지역 출생아 수는 2016년 3233명에서 2017년 2614명, 2018년 2030명, 지난해 1518명으로 불과 4년 사이 반 토막 났다. 지역 내 분만 건수도 같은 기간 2100여 건에서 1200여 건으로 줄었다.이 때문에 또 다른 종합의료기관인 거제백병원과 맑은샘병원은 일찌감치 산과를 폐쇄하고 부인과만 운영 중이다. 이번에 대우병원까지 분만실을 없애면 인구 25만 명이 넘는 거제에서 출산 가능한 시설이 산부인과의원 단 2곳만 남는다.더 큰 문제는 대우병원이 지역에서 유일하게 응급·협진분만이 가능한 시설이라는 점이다. 정상 분만은 의원에서도 가능하지만, 미숙아 등 응급상황 발생 시 제때, 제대로 된 처치를 받지 못할 공산이 크다. 결국 대학병원이 있는 진주나 창원, 부산까지 가야 하는데 자칫 골든타임을 놓칠 수 있다. 게다가 상급병원이 협진 필요한 임산부가 치료를 못 받는 상황도 우려된다.경남도의사회 대의원회 최상림(거제자모산부인과 원장) 의장은 “적자가 뻔한 마당에 무작정 유지해 달라고 요구할 수도 없는 형편”이라며 “병원 내부 문제로만 맡겨둘 게 아니라 지자체가 적극적으로 개입할 필요가 있다”고 조언했다.반면, 정부나 지자체의 지원도 특혜소지가 있어 쉽지 않고 설령 지원받는다 해도 적자운영은 불가피하다는 지적도 나온다. 이 때문에 거제시도 고민을 거듭하고 있지만, 마땅한 해법을 찾지 못하고 있다. 시 관계자는 “거제가 분만의료 취약지역이 아니라 제도권 안에서 지원할 수 있는 근거가 현재로선 없다”고 전했다.우려가 현실이 되면서 이 문제가 총선을 목전에 둔 지역 정치권 이슈로 떠오르고 있다. 더불어민주당 문상모 예비후보와 자유한국당 서일준 예비후보는 최근 논평을 내고 “미래세대의 안정적 출산을 위해 정부와 거제시가 적극적으로 대책을 마련해야 한다”고 주장했다.김민진 기자mjkim@busan.com▶ 네이버에서 부산일보 구독하기 클릭!▶ '터치 부산' 앱 출시, 부산일보 지면을 내 손 안에!▶ 부산일보 홈 바로가기","임실군, 산모신생아건강관리 지원 추진…올해부터 본인 부담금까지 확...","['지원', '신생아', '산모', '건강']",news
2020-03-10 00:00:00,"#임신34주+ 0일​- 오래 앉아있다 일어나면 다리 저림- 속이 더부룩- 달다구리가 땡기기 시작​임신34주 몸무게 +4.5kg2주만에 다온이 만나러 룰루~햇빛병원 막달검사는 피검사+소변검사+검진 이렇게 진행이 된다검진보기 전에 피검사 소변검사를 마치고, 검진까지 1시간 반 대기^^^*34주 0일째 다온이 몸무게는 2.1kg,​(분만전 검사 결과는 몇 일 있다 문자로 왔고 , 다행히 정상:)- 햇빛병원 막달검사비용은 75,500원검진을 보고 나오니, 분만시 분만과정이나 입원에 대해 안내를 해주셨다.자연분만 할지, 제왕절개를 할지아빠가 탯줄을 자를지말지, 캥거루 케어 등 체크를 하는데 기분이 이상했다 ㅎㅎ캥거루케어는 꼭 하고 싶었는데,아쉽게도 코로나때문에 좀 지켜봐야 할것 같다..​병실은 6인실 -> 1인실 -> VIP실 -> VVIP 실로 나뉘고,1인실 이상을 이용하면 가족분만실에서 아기를 낳을 수 있다고 한다.평소에도 계속 자연주의 분만 노래부르는 남편을 위해일단 1인실로 예약은 해놓고, 1인실이랑 VIP중에 천천히 고르면 될 거같다​요즘은 출산용품 준비하느라 인터넷서핑에 대환장해 있는데때마침 인스타에 마켓비 2단 빨래바구니 광고가 떴다.. 이뿌....다...인터넷 사진은 잘 못믿는 편........안그래도 트롤리사러 고양 이케아 갈 계획이였어서 간김에 마켓비 파주 전시장가서 직접 보고 구매하겠다며..ㅋㅋ 자기합리화 쩌는듯.. (사실 배송 못기다림;) 마켓비 트롤리도 깔끔한게 튼튼해보였는데, 이미 이케아에서 트롤리를 사놓은 상태라 사진만...ㅎㅎ​마더케이 온라인 베페때 구매했던 물품들이 거의 일주일만에 도착했다ㅜ.ㅜ날 잡은김에 다 정리해버리려고 오빠없이 혼자 조립ㅋㅋ (새거 좋아함 굉장히...)국민 기저귀 정리함으로 유명한 이케아트롤리 29,900원 + 행잉박스 pcs 700원- 이케아 사이트에선 계속 품절에,소셜에선 4만원정도에 판매중이라 직접 감^^..​마켓비 2단 빨래통 26,900원- 어른용 빨래는 절대 몇 개 못넣음^^^나중에 애기전용 빨래통으로 사용해야할듯,플라스틱이라 조립도 쉽고 나사조이는것도 필요 없지만 그만큼 가볍고 흔들댐..ㅋ​역시 국민 기저귀트롤리 답게 가성비 참 괜찮은 이케아 트롤리,트롤리 옆쪽에는 온도계나 조그만것들 따로 보관하면 될 것 같아서 구매한 박스들이케아에서 개당 700원에 구매했는데, 아주 탁월한 선택이였던것 같다 ㅎㅎ​이제 슬슬 애기방을 꾸며야겠지?...설레고 재밌지만 끝이 없구나^^^^^^^^+ ㅎㅎ",임신34주/막달검사 비용/분만전검사/햇빛병원입원/이케아 트롤리/,"['임신', '분만', '병원', '검사']",blog
2020-02-28 00:00:00,"고용유지지원금 비율 상향…가족돌봄휴가 노동자엔 하루 5만원 지원(서울=연합뉴스) 이영재 기자 = 신종 코로나바이러스 감염증(코로나19) 확산으로 산업 현장의 휴업·휴직 조치가 잇따르자 정부가 기업에 대한 휴업·휴직수당 지원을 강화하기로 했다.28일 고용노동부에 따르면 정부가 이날 발표한 '코로나19 파급 영향 최소화와 조기 극복을 민생·경제 종합 대책'에는 이 같은 내용의 고용·노동 관련 대책도 포함됐다.이에 따라 경영난에도 고용을 유지하며 유급휴업·휴직 조치를 한 사업장에 지급하는 정부 고용유지지원금이 휴업·휴직수당의 3분의 2에서 4분의 3으로 인상된다. 노동자 1인당 하루 지원 한도(6만6천원)는 유지된다.예를 들어 월급 200만원인 노동자를 고용한 사업주가 휴업 조치를 하고 임금의 70% 이상을 휴업수당으로 지급해야 한다는 법규에 따라 휴업수당 140만원을 줄 경우 정부로부터 받는 고용유지지원금이 93만원에서 105만원으로 오른다. 사업주의 실질적인 휴업수당 부담분이 47만원에서 35만원으로 줄어드는 셈이다.코로나19 확산으로 고용유지지원금 신청은 급증하고 있다. 지난달 29일부터 이달 27일까지 고용유지지원금을 신청한 사업장은 1천621곳으로, 노동자 2만3천828명에 해당한다. 작년 한 해 고용유지지원금을 받은 사업장 수(1천514곳)를 훌쩍 넘어섰다.고용유지지원금 지원 비율 상향 조치는 7월 말까지 한시적으로 적용된다. 노동부는 코로나19 확산 여파 등에 따라 연장 여부를 검토할 계획이다.코로나19와 직접적인 관련성이 없어도 이 기간 휴업·휴직 조치를 하고 휴업·휴직수당을 지급한 사업주는 혜택을 볼 수 있다.정부는 어린이집, 유치원, 초등학교의 휴업으로 자녀 돌봄을 위해 가족돌봄휴가를 낸 노동자에게 1인당 하루 5만원의 지원금도 지급하기로 했다.가족돌봄휴가는 올해 1월부터 시행 중인 남녀고용평등법에 따른 것으로, 유급휴가로 규정돼 있지 않다. 이에 따라 가족돌봄휴가를 쓰는 노동자의 경제적 부담이 만만치 않다.정부의 이번 조치로 만 8세 이하 자녀를 둔 노동자는 최장 5일 동안 지원금을 받을 수 있다. 부부 합산으로는 최대 50만원을 받게 되는 셈이다. 한부모 가정 노동자는 최장 10일 동안 지원금을 받을 수 있다.이 밖에도 정부는 코로나19 확산의 타격이 큰 여행업과 관광·숙박업 등을 특별고용위기 업종으로 지정하는 방안을 검토하기로 했다. 특별고용위기 업종으로 지정되면 고용유지지원금을 포함한 정부 지원이 강화된다.코로나19 확산으로 어려움을 겪는 저소득 노동자와 특수고용직 종사자에 대해서는 생활안정자금 융자 범위를 넓힌다.정부는 또 임금 체불이 증가할 수 있다고 보고 기업 도산 등으로 임금을 못 받은 노동자에게 정부가 주는 체당금과 무료 법률구조 지원을 확대하기로 했다.ljglory@yna.co.kr▶ 코로나19 속보 확인은 네이버 연합뉴스에서 [구독 클릭]▶ 프리미엄 북한뉴스 [한반도&] 구독(클릭)▶뭐 하고 놀까? #흥","코로나19로 휴업·휴직한사업주, 휴업수당 최대 75%까지 지원 받는다","['지원', '휴직', '사업']",news
2020-03-30 18:20:20,대박 특가 베이비붐 신생아용 출산선물 3종세트 배냇저고리 손발싸개 소소한 행복 ㅎㅎ https://t.co/1G0ZVWvIWo https://t.co/RW2JnABm8n,대박 특가 베이비붐 신생아용 출산선물 3종세트 배냇저고리 손발싸개 소소한 행복 ㅎㅎ https://t.co/1G0ZVWvIWo https://t.co/RW2JnABm8n,"['출산', '선물', '신생아']",twitter
2020-01-29 00:00:00,"[서울신문]美OECD유일 유급 출산휴가 無산모 25% 출산 10일 뒤 일터로수술 상처 터지고 아이는 분리불안무급 휴가 2달 썼다가 파산하기도법안 처리돼 국가공무원만 유급미국 아이오와주 본듀런트에 사는 제시카 레베시니(26)는 4년 전 응급 제왕절개 수술로 둘째 카터를 낳았다. 최소 6주간 회복하며 아이와 함께 있으라는 권고를 받았다. 하지만 그는 출산 뒤 2주도 되기 전에 일터로 나갔다. 유급 출산휴가는 없고 온갖 청구서는 지급 기한에 다다랐다. 은행 계좌엔 2달러가 남아있었다. 안경사 남편이 돈을 벌었지만, 일을 하지 않으면 살 곳을 잃을 판이었다.식당에서 하루 최대 12시간짜리 교대근무를 하며 쟁반을 들고 몇 ㎞ 거리를 걸어다녀야 했다. 그렇게해서 쥐는 돈은 시간당 4.35 달러(약 5120원). 일을 하다가도 수술 상처를 보며 “제발 벌어지지 말아줘”라고 기도했고, 쉬는 시간엔 화장실에 숨어 유축기로 젖을 짰다. 레베시니가 교대근무에 나설 때마다 새로 태어난 아들은 분리불안에 시달렸다. 이제 네 살이 된 아이가 장애를 가졌다는 걸 낳은 지 1년이 넘어서야 알게 됐다. 레베시니는 “내가 집에 있는 시간이 더 많았다면 더 빨리 알았을 것”이라고 말했다. 그는 지금도 복부에 통증을 느낀다.27일(현지시간) 가디언에 따르면 선진국 미국에 레베시니 같은 경우는 아주 흔하다. 유니세프와 국제노동기구(ILO)의 보고서에 따르면 지난해 기준 미국은 경제협력개발기구(OECD) 회원국 41곳 중 유일하게 국가 차원 유급 출산휴가제도가 없는 나라다. 세계적으로 이런 나라는 파푸아뉴기니, 수리남과 몇몇 도서국가들뿐이다.미국산부인과학회(ACOG)는 여성이 출산 뒤 6주 이상 쉬도록 권고하고 있다. 미 국립여성가족파트너십(NPWF)에 따르면 유급 가족휴가는 부모와 자녀 유대감 향상, 모유량 증가, 어린이 입원 감소, 주의력결핍및과잉행동장애(ADHD) 감소 효과가 있다.하지만 미국 연방법에 유급 규정이 없어 대부분 미국 여성에게 출산휴가는 사치다. 유급 가족휴가 도입 확산을 목적으로 한 시민단체 ‘PL+US’에 따르면 미국 산모 중 4분의 1이 출산 10일 뒤 직장에 복귀한다.ILO조사에 따르면 미국에서 일부 주 법령이나 직장 복지제도 등 덕분에 유급 출산휴가를 사용하는 경우는 단 17%뿐이다.레베시니는 그 뒤 셋째를 낳은 뒤 두 달간 무급 휴가를 냈지만, 부부는 청구서에 밀려 파산 신청을 해야 했다. 미시시피주 하티스버그의 식당 종업원 커스틴 무디도 13년 전 아들 알렉스를 응급 제왕절개로 출산한 뒤 단 일주일만 쉬었다. 여섯번이나 절개 부위가 터졌고 급기야 아랫배에 감각을 느낄 수 없게 됐다.지난달 17일 미국 상원에서 군인을 포함한 남녀 연방공무원 210만명이 출산 뒤 12주간 유급 휴가를 쓸 수 있도록 하는 국방수권법이 통과됐다. 올해부터 중앙공무원에 한해서만 유급 출산휴가를 사용할 수 있게 된 것이다. 대개 주정부 공무원들에게 유급 출산휴가는 여전히 ‘그림의 떡’인 상황이다. 한편 세계에서 가장 긴 유급 출산휴가를 제공하는 나라는 에스토니아로 최장 166주(약 3년 4개월)이며, 1년 8개월 동안은 급여액을 전액 지급한다.김민석 기자shiho@seoul.co.kr▶네이버에서 서울신문 구독하기 클릭!▶세상에 이런 일이…클릭!▶ [밀리터리 인사이드]ⓒ 서울신문(www.seoul.co.kr), 무단전재 및 재배포금지","장흥군, 예비산모등에 다양한 서비스 지원","['지원', '산모']",news
2020-02-28 00:00:00,"변광용 거제시장이 26일 오전 긴급 기자회견을 열고 지역 내 2번 코로나19 확진자 발생 현황을 설명하고 있다. 김민진 기자경남 거제지역 두 번째 코로나19 확진자가 나왔다. 22세 여성으로 첫 확진 환자 발생 이후 3일 만이다. 특히 2번 확진자가 지역 대형조선소 노동자의 자녀로 확인돼 가족 간 2차 감염을 통한 집단 감염 우려가 커지고 있다.거제시는 26일 시청 브리핑룸에서 기자회견을 열고 거제시 2번 확진자 발생 현황과 동선을 발표했다.시에 따르면 2번 확진자는 주민등록지가 거제시 상동동인 22세 여성으로 대구 동구에 자취하고 있는 휴학생이다.지난 17일 대구 동구 소재 도로변에서 대구지역 확진자(21일 양성 판정)와 접촉 후 현지 거주지에서 지내다 주말을 맞아 21일 자차를 이용해 거제로 돌아왔다. 이날 옥포동 장수굴국밥에서 점심을 먹었다.22일에는 상동 소재 교동면옥 점심 후 고현시장 공영주차장으로 이동, 주변 블루진 로또판매점에서 복권을 샀다. 이어 상동동 소재 신현농헙 상문동지점 하나로마트에서 쇼핑한 뒤 귀가했다.22일 오후 7시 발열(37.9도)과 마른기침, 가래 증상이 나타났고 23일 오후 6시께 자차로 거제시보건소 선별진료소를 방문했다. 이 자리에서 의사 진단에 따라 검체 채취 후 민간수탁의료기관에 검사를 의뢰, 25일 오후 8시께 양성 통보됐다.현재 경남 마산의료원 음압병동에 이송돼 치료 중이다. 현재 기침 등 호흡기 증상은 있지만, 전반적인 상태는 양호한 것으로 알려졌다.거제시는 확진자 자택에 대한 방역 소독과 함께 밀접 접촉자인 확진자 부모를 격리하고 이들에 대한 역학조사를 벌이고 있다.문제는 2번 확진자가 거제지역 대형조선소 현장 노동자의 자녀라는 점이다. 2번 확진자는 21일 거제로 온 뒤, 줄곧 부모와 지냈다. 그나마 다행인건 해당 노동자가 딸과 함께 생활한 주말동안 출근하지 않았다는 점이다. 이후에도 자가 격리 조처돼 동료 노동자와 직접적인 접촉은 없었던 것으로 알려졌다.변광용 거제시장은 “심층 역학조사를 통해 감염원과 감염경로, 접촉자를 파악하고 있다”면서 “필요한 정보는 투명하고 신속히 공개하고 지역사회 감염 전파를 예방하기 위한 시민 홍보를 강화하겠다”고 밝혔다.김민진 기지mjkim@busan.com▶ 네이버에서 부산일보 구독하기 클릭!▶ '터치 부산' 앱 출시, 부산일보 지면을 내 손 안에!▶ 부산일보 홈 바로가기","광명4동 새마을협·부녀회, 저소득가정자녀생활지원금 전달","['지원', '가정', '자녀']",news
