date,content,title,matched_keywords,source
2019-09-29 16:42:17,하는 일이라 생각해서 그렇게 하는 거겠지. 출산 후엔 육아휴직 내고 아내랑 같이 집에서 육아도 하고. 머리는 이미 육아마스터인데 애기 안는 거나 울어서 달래는 데에 애 많이 먹겠지. 육아일기 꼬박꼬박 작성할 것 같음.,하는 일이라 생각해서 그렇게 하는 거겠지. 출산 후엔 육아휴직 내고 아내랑 같이 집에서 육아도 하고. 머리는 이미 육아마스터인데 애기 안는 거나 울어서 달래는 데에 애 많이 먹겠지. 육아일기 꼬박꼬박 작성할 것 같음.,"['출산', '육아', '휴직', '집', '애기']",twitter
2019-07-20 00:00:00,"#자연주의출산 #임신부운동방법 #임신부체중 비만이나 과체중인 여성은 임신하기가 어렵습니다. 그렇다면 어떤 점을 신경써야 할까요? 자연주의 출산으로 많은 가정에 행복을 선물한 연앤네이쳐 산부인과의 박지원 대표원장님이 임신과 비만 및 과체중과의 관계, 과체중 여성의 임신준비, 과체중한 여성의 운동방법 등에 대해서 상세하게 설명해주셧습니다.",과체중과임신의 관련성을 상세하게 알려드립니다,['임신'],youtube
2019-09-21 08:14:55,@koallla2 @MyBestGroupBTS1 @BTS_twt 둘셋님의 그 마음이 우리 아미들 마음아닐까요 육아지친 엄마들이 탄이들 보고 힘내고 좋아하듯이그냥 20대 젊은 청년으로 우리나라자랑스런 아티스트로 한인간으로그 나이때만 할 수 있는일들이 있는데늘 탄이들 생각하는 마음이 한결같아서제가 반성이 되네요 오늘도 응원합니다BTS를...💜💜💜,@koallla2 @MyBestGroupBTS1 @BTS_twt 둘셋님의 그 마음이 우리 아미들 마음아닐까요 육아지친 엄마들이 탄이들 보고 힘내고 좋아하듯이그냥 20대 젊은 청년으로 우리나라자랑스런 아티스트로 한인간으로그 나이때만 할 수 있는일들이 있는데늘 탄이들 생각하는 마음이 한결같아서제가 반성이 되네요 오늘도 응원합니다BTS를...💜💜💜,"['육아', '엄마', '우리', '청년']",twitter
2019-08-21 09:38:41,[대박체험단] 파미고 등갈비&amp;모짜 소세지 세트 증정 (6명)https://t.co/8RpYqzKLvt출처 : ★맘스홀릭 공구[임신출산육아용품공동구매아기용품공구돌잔치] | 네이버 카페,[대박체험단] 파미고 등갈비&amp;모짜 소세지 세트 증정 (6명)https://t.co/8RpYqzKLvt출처 : ★맘스홀릭 공구[임신출산육아용품공동구매아기용품공구돌잔치] | 네이버 카페,"['출산', '육아', '아기', '임신', '맘', '용품', '돌']",twitter
2019-09-20 00:20:00,"우리나라 국민 100명 중 1명이 수면장애를 겪고 있는 것으로 나타났습니다. 성별로 보면 여성 환자가 남성보다 1.4배 많았는데 건보공단은 여성의 생리 주기나 임신, 출산 등이 영향을 줬을 것으로 추정했습니다. https://t.co/uYIas2wa4r","우리나라 국민 100명 중 1명이 수면장애를 겪고 있는 것으로 나타났습니다. 성별로 보면 여성 환자가 남성보다 1.4배 많았는데 건보공단은 여성의 생리 주기나 임신, 출산 등이 영향을 줬을 것으로 추정했습니다. https://t.co/uYIas2wa4r","['출산', '임신', '여성', '우리', '남성']",twitter
2019-09-29 12:40:38,[이벤트] 코베베이비페어 무료입장+퀴즈이벤트로 선물 빵빵! (출처 : 중고나라 | 네이버 카페) https://t.co/WQLJeiFDRo #코베베이비페어#베이비페어#코베#코베몰#킨텍스#사전등록#육아#출산#킨텍스베이비페어,[이벤트] 코베베이비페어 무료입장+퀴즈이벤트로 선물 빵빵! (출처 : 중고나라 | 네이버 카페) https://t.co/WQLJeiFDRo #코베베이비페어#베이비페어#코베#코베몰#킨텍스#사전등록#육아#출산#킨텍스베이비페어,"['출산', '육아', '선물']",twitter
2019-08-07 08:42:49,"대구시, 남성 육아 휴직자 전년대비 79% 증가 / 브레이크뉴스 https://t.co/CZOqlOIQXs","대구시, 남성 육아 휴직자  전년대비 79% 증가 / 브레이크뉴스  https://t.co/CZOqlOIQXs","['육아', '휴직', '남성']",twitter
2019-07-31 06:09:02,얼른 코스옷이 팔려서 우리아기 고오급템으로 육아하게 해주세요...부모는 현생에 망했을지라도 아기는 고급지게 키워야하지 않겠읍니까....,얼른 코스옷이 팔려서 우리아기 고오급템으로 육아하게 해주세요...부모는 현생에 망했을지라도 아기는 고급지게 키워야하지 않겠읍니까....,"['육아', '아기', '부모', '우리', '옷']",twitter
2019-09-20 14:03:39,"내 몸을 위한 질건강 유산균, 엘레나 체험단 100명 모집! (~9/22)https://t.co/rLWpOPXZY6출처 : 맘스홀릭 베이비(임신,출산,육아,교육) | 네이버 카페","내 몸을 위한 질건강 유산균, 엘레나 체험단 100명 모집! (~9/22)https://t.co/rLWpOPXZY6출처 : 맘스홀릭 베이비(임신,출산,육아,교육) | 네이버 카페","['출산', '육아', '임신', '맘', '집']",twitter
2019-09-22 02:16:10,"또 '내부총질'?…洪 ""한국 특권층 더러운 민낯이 바로 원정 출산""기사입력 2019-09-22 10:01:44 기사수정 2019-09-22 10:03:50글씨 크기 선택홍준표 전 자유한국당 대표는 22일 ""한국 특권층들의 더러운 민낯이 바로 원정 출산이다""며 비판 https://t.co/HX4n2bGhp4","또 '내부총질'?…洪 ""한국 특권층 더러운 민낯이 바로 원정 출산""기사입력 2019-09-22 10:01:44 기사수정 2019-09-22 10:03:50글씨 크기 선택홍준표 전 자유한국당 대표는 22일 ""한국 특권층들의 더러운 민낯이 바로 원정 출산이다""며 비판 https://t.co/HX4n2bGhp4","['출산', '한국']",twitter
