date,content,title,matched_keywords,source
2017-01-11 00:00:00,영재 발굴단 90회 20170111 SBS 무조건 공부를 강요하기보다는 창의성과 정서발달에도 많은 비중을 두는 엄마들이 늘고있다. 홈페이지 http://program.sbs.co.kr/builder/programMainList.do?pgm_id=22000006827,체계적인 육아를 추구하는 현명한 엄마 ‘아키텍 키즈맘’ @영재 발굴단 90회 20170111,"['육아', '맘', '엄마']",youtube
2017-01-22 13:07:16,울 친척애기 곧 태어나는데 출산예정일이랑 내생일이랑 비슷해서 나랑 생일 같을 수도 있대 재밌겠다.. 얼른 나와랍,울 친척애기 곧 태어나는데 출산예정일이랑 내생일이랑 비슷해서 나랑 생일 같을 수도 있대 재밌겠다.. 얼른 나와랍,"['출산', '예정', '애기']",twitter
2017-03-17 12:08:44,"😂비저정규직을 없애고 정규직을 활성화하는 공약을 펼쳐라 대권주자들 공약을 확실히하라 현실적으로 가장 시급한것은 비정규직을 없애는 것뿐~~~이것이 우리 청년들 확실한 일자리, 결혼, 자녀출산으로 이어질것이다 뜬구름 잡는 공약 치우고 현실을 똑바로보아라😂","😂비저정규직을 없애고 정규직을 활성화하는 공약을 펼쳐라 대권주자들 공약을 확실히하라 현실적으로 가장 시급한것은 비정규직을 없애는 것뿐~~~이것이 우리 청년들 확실한 일자리, 결혼, 자녀출산으로 이어질것이다 뜬구름 잡는 공약 치우고 현실을 똑바로보아라😂","['출산', '결혼', '자녀', '우리', '청년']",twitter
2017-01-21 16:30:22,@B0i1ed_Pain @1angel1man 역시 가현이 다시 태어나는 게 로지컬합니다.............. 금이야옥이야 키울 겁니다.... 셋 다 엉성하게 육아하지만 사랑만은 트루럽,@B0i1ed_Pain @1angel1man 역시 가현이 다시 태어나는 게 로지컬합니다.............. 금이야옥이야 키울 겁니다.... 셋 다 엉성하게 육아하지만 사랑만은 트루럽,"['육아', '사랑']",twitter
2017-01-09 00:00:00,"유아반찬 애호박새우볶음 재료애호박 한줌, 칵테일새우 한줌,간장1큰술, 올리고당 1큰술, 다진마늘 1큰술참기름 1큰술, 으깬 깨가루 조금, 카놀라유 조금냉동 칵테일 새우.물에담궈 해동시켜놓고애호박은 아이가 먹기좋은 입자로썰어서 준비팬에 기름을 두르고다진마늘을 먼저 투입후 볶은 마늘향 내준뒤~애호박 칵테일새우 넣고간장 1큰술 + 올리고당 1큰술으로만간을 맞추기~그리고마지막에 으깬 깨가루와 ,참기름 1큰술 퐁~ 두르면 끝쉽쥬..17개월아기 유아반찬애호박칵테일새우볶음완성했는데,양양이가 안먹어요 ㅡㅡ 개고생..제가 먹어두 맛있는데.. 칵테일새우넣어서탱글탱글 맛만 좋은데..요즘은 또 반대로밥을 먹고 반찬을 잘안먹을때도 있고너란남자는 알수없는 남자그래서 안먹는건 남편줬네요ㅋㅋㅋ",17개월아기유아반찬 : 애호박칵테일새우볶음,"['아기', '개월']",blog
2017-01-10 08:49:07,“낙태죄 처벌부터 출산지도까지…. 국가에 대한 배신감과 함께 여자에겐 조국이 없다는 생각이 들었습니다. 내 몸에 대한 결정권을 내가 가질 수 없다는 건 말이 안 돼요.” https://t.co/cgCFAaKe8V https://t.co/EsIEsRaLFd,“낙태죄 처벌부터 출산지도까지…. 국가에 대한 배신감과 함께 여자에겐 조국이 없다는 생각이 들었습니다. 내 몸에 대한 결정권을 내가 가질 수 없다는 건 말이 안 돼요.” https://t.co/cgCFAaKe8V https://t.co/EsIEsRaLFd,"['출산', '여자', '국가']",twitter
2017-03-20 00:00:00,"임신을 하고 아이를 품고 있던 시간들..다들 뱃속에 있을때가 가장 편하고 좋을때라했지만 전 왜그렇게 빨리 쁨이를 만나고싶었는지 모르겠어요!!아마 다들 공감하시죠??!!빨리 낳아 품안에 안고 싶다는 생각뿐...출산일이 다가오면 다가올 수록 얼마 남지않았다는 두려움보다 더 큰 설레임...그 설레임을 안고 준비했던 출산준비!!저도 그때는 이것도 저것도 다 필요할거 같아출산준비물 리스트에 항목이 정말 많았어요!근데 막상 낳아보니 필요없었던 것들도 많더라구요!그래서 필요한 것만 다시 정리해 봤어요!다들 기본으로 준비하시는 것들이죠?!이 중에서 타올은 많을 수록 좋은거 같아요!매일 목욕을 시키기도하고 변이 묽어항상 물로닦아준후에도 타올이 필요하더라구요!그리고 내의는 워낙 선물로 많이 들어와서준비 않하셔도 될 듯!! 그리고 손싸개는 필요한데발싸개까지는 필요 없더라구요!그리고 비판텐은 무조건 필수!!또 젖병소독기 뭐 필요할까 했는데진짜 너무너무 필요하구요!! 젖병 뿐만 아니라아기 장난감, 식기류도 소독할 수 있어서 지금도유용하게 쓰고 있어요!이건 정말 필수!!!소독솜도 필수!!조리원에서 나와도관리해 줘야 하더라구요!그리고 코흡입기는 필요없어요!! 그때는 너무약해서코흡입기는 안쓰는게 좋더라구요!!목욕할때 물로 코밑에 몇번씻어 주면코나오더라구용!!ㅎㅎ체온계는 브라운 만족하며 사용중이구요!온습도계 드레텍꺼 많이 사용하실텐데..전 사실 좋은거 잘 모르겠어요..ㅎㅎ거기서거기!!모유수유를 하더라도 젖병은 필요하죠!모유수유 하시는 분들은 3개 정도.. 분유수유하시는 분들이라면 4~5개는 있어야 편해요!출산후에 정말 몸이 힘든데 젖병까지자주 씻으려면 정말 힘들더라구요!그리고 회음부방석은 전 진짜 너무 잘써서추천해주고 싶구요.. 손목보호대도 필수!!복대는 자연출산의 경우 하지 않는게좋다고해서 전 하지 않았어요!속싸개도 여러장 있으면 목욕타올로사용할 수 있어 좋더라구요! 그리고 아기이불은정말 사지 마세요!! 필요없음...!!!커서도 이불 안덥구요 블랭킷만 덮고 자요!그리고 전 이건 준비 못했는데요! 쿨매트는 필수!신생아는 태열이 심해서 쿨매트는 있으면정말 좋을거 같아요!!방수요는 때론 필요하지만 전 필요없다로..방수요는 땀흡수가 안돼서 정말 큰일나요..ㅠㅠ땀띠 작렬.. 그래서 전 둘째도 절대 안쓰려고요!그리고 정말 중요한 아기침대!!많이들 고민하실텐데요!! 전 쇼콜라 원목침대도사용해 봤구요.. 범퍼침대는 유명한 브랜드로2제품 써봤는데 결국은 크림하우스이누아 범퍼침대로 정착했어요!!아기용품 정말 많이 필요하죠?!!아기세탁기도 고민하다 구매하지 않았는데요!이건 엄마의 선택이지만 필수품은 아닌거 같아요!그리고 신생아는 유모차시트가 있어야어딜가도 좀 안정적이더라구요!또 오래 사용하는 아기매트도 중요하죠?!디자인과 기능면에서 가장 맘에 들었던 크림하우스!스노우파레트 네이처는 지금도육아맘들이가장 많이 선호하는 놀이방매트죠?!▼ 특히 크림하우스 매트는육아용품 랭킹에서도 1위를 했다는..ㅎㅎ다양한 제품 순위있으니 참고하세요!http://cafe.naver.com/imsanbu/33627590또 가장 중요한 출산준비리스트 중 하나가아기침대인데요! 원목으로 하실지 범퍼침대가좋을지 많이 고민되시죠??!!범퍼침대 쓰면 손목, 허리 나간다며..ㅎ근데 전 반대였어요! 원목침대는 계속 아이들들었다 놨다 해야하고 수유할때도 같이 누울 수가없을 뿐더러 재울때도 같이 누워 재울수가없어서 전 오히려 이걸 왜 샀나 싶었어요!결국 한달도 안돼서 바로 처분했구요..범퍼침대 들여놓으니 세상 편하더라구요~!하지만 범퍼침대도 다 같진 않다는거..이누아 범퍼침대를 마지막으로아기침대만 총 4번 바꿨는데요!! 엄마 욕심에예쁜 침대를 고르고 싶었는데 결국은아이한테 가장 아늑하고 포근한 수면공간을주는게 제일 좋더라구요!!!범퍼침대로 또 캐노피하나로 아늑한 침대로즐거운 놀이공간인 아이텐트로 다양하게 활용할 수있어서 지금까지 너무 만족하는 이누아하우스!오늘 3월20일까지 구매시 100%셀럽카드 9종을 증정한다해요! 셀럽카드 하나면더 예쁜 성장사진 찍어줄 수 있답니당!!ㅎㅎ▶웹.모바일이벤트 바로가기!!애기 낳고 나서 다시 정리한출산준비리스트!!필요한 것만 야무지게 준비해보세요!!본 포스팅은 업체로부터 제품을 무상 제공받아체험하고 느낀점을 솔직하게 작성하였습니다",출산준비물리스트필요한 것만 정리했어요!,"['출산', '리스트', '준비물']",blog
2017-03-22 22:55:58,"육아정책, 실현가능정책부터...프랑스북유럽모델의 한국적 변용도 적극 활용해야 한다. 특히 일가정양립을 위한 남성정책이 시급하다. https://t.co/bTxViRLnJR","육아정책, 실현가능정책부터...프랑스북유럽모델의 한국적 변용도 적극 활용해야 한다. 특히 일가정양립을 위한 남성정책이 시급하다. https://t.co/bTxViRLnJR","['육아', '한국', '정책', '남성']",twitter
2017-01-28 11:52:13,통장엔 1억만 남아있었던 것...어찌된건지 확인해보니 내연녀 둘한테 각각 2억씩 지급한 것. 왜냐면!!내연녀ㄱ이 남편아들을 임신중(8개월)이라며 나타나서는 지우겠다했고 이게 아들이라 시어머니는 낳아달라고 사정하면서 2억을 지급..,통장엔 1억만 남아있었던 것...어찌된건지 확인해보니 내연녀 둘한테 각각 2억씩 지급한 것. 왜냐면!!내연녀ㄱ이 남편아들을 임신중(8개월)이라며 나타나서는 지우겠다했고 이게 아들이라 시어머니는 낳아달라고 사정하면서 2억을 지급..,"['임신', '남편', '개월', '아들']",twitter
2017-01-19 15:10:29,"내가 육아휴직 2년이라고 하면 다들 부러워하지만 막상 휴직해보고 나니 좋은 것만은 아니었다. 트위터에서 많은 이들이 지적하듯 그것은 가사와 육아를 여성에게 몰아주는 제도였음. 나와 남편의 육아 내공의 차이를 벌여놓고, 그 차이로 하여금 또 여성에게","내가 육아휴직 2년이라고 하면 다들 부러워하지만 막상 휴직해보고 나니 좋은 것만은 아니었다. 트위터에서 많은 이들이 지적하듯 그것은 가사와 육아를 여성에게 몰아주는 제도였음. 나와 남편의 육아 내공의 차이를 벌여놓고, 그 차이로 하여금 또 여성에게","['육아', '휴직', '여성', '남편', '제도']",twitter
2017-01-14 17:10:39,내가 지금껏 남편에게 애정을 갖고 사는 이유는 아마 팔할이 출산직후부터 애 두돌정도까지 부지런 떨어줘서 일거다. 애랑 씨름하다 아침 6시까지 못자고있음 우리둘다 재워두고 8시에 출근하곤했다그 시기의 남편 행동이 아마 평생을 좌우하는지도 모른다,내가 지금껏 남편에게 애정을 갖고 사는 이유는 아마 팔할이 출산직후부터 애 두돌정도까지 부지런 떨어줘서 일거다. 애랑 씨름하다 아침 6시까지 못자고있음 우리둘다 재워두고 8시에 출근하곤했다그 시기의 남편 행동이 아마 평생을 좌우하는지도 모른다,"['출산', '우리', '남편', '돌']",twitter
2017-01-05 01:17:31,그리고 불우한남성에게 왜 보상을 줘야하지? 여자를 보상즉 도구로보는것부터 개소리지만 불우한남성은 임신도못하는 사회에서 가장 무쓸모집단인데? 니가 여자가 사회적으로 무쓸모하니 무시해도된다했으면서 남자는 왜 챙겨줘야함? ㅋ https://t.co/diJghzseDA,그리고 불우한남성에게 왜 보상을 줘야하지?  여자를 보상즉 도구로보는것부터 개소리지만 불우한남성은 임신도못하는 사회에서 가장 무쓸모집단인데?  니가 여자가 사회적으로 무쓸모하니 무시해도된다했으면서 남자는 왜 챙겨줘야함? ㅋ https://t.co/diJghzseDA,"['임신', '남자', '여자', '집', '남성']",twitter
2017-01-10 00:00:00,"아기 엄마가 되고 보니 가볍고, 편한가방이 짱이라~♥그래서 키플링 토트백으로 ART M이 눈에 들던 찰나에아마존에서 착한가격으로 눈에 띄네요!!안의 공간이 넉넉해서 연옌들의 여행가방으로도 자주 목격되곤 하는데요.운동갈때 운동복이랑 신발등등 넣어가지고 다녀도 될 정도로넉넉해서 아기엄마들이 기저귀나 우유,간식,여벌옷까지 담아도아주 넉넉할 사이즈입니다~[▶키플링 아트엠 토트백보기]컬러는 4가지 준비되어 있는데요.현재 샌드캐슬색상만 47불대로 가격이 좋네요~베이지톤이라 무난하고 어느곳에나 잘어울리는 컬러감이라 인기가 높아요!토트백이지만 끈도 넉넉해서 어깨에둘러도 좋을정도라서 편안합니당~외국 언니가 들고 있는 가방의 크기 보세요~아주 넉넉한 사이즈죠?그래서 여행가방, 기저귀가방으로도 안성맞춤입니다!손잡이 끈 옆을 지퍼로 잠그면 조금더 작아보이고요~양이 많을때는 지퍼를 열어주면 훨씬 넉넉하게 수납할수 있지요~여행갈때 캐리어에 넣고도 또 따로 이런 여행가방이 하나 있으면손쉽게 물건을 넣어다 뺏다 할수 있어서 편리하더라구요.전면에 지퍼포켓이 있어서 물티슈,손수건 등등을 넣으면 딱 알맞고요~전체 나일론으로 만들어졌어요.그래서 정말 가벼운데요.가방에 많은걸 넣다보면 무거운데, 가방무게까지 있으면정말 힘들겠죠? 이건 가벼우니까 들고 다니기 정말 좋아요~애기들꺼 기저귀며 우유병,이유식, 물병 등등 넣다보면넘나 무거워지기 마련인데, 가방이라도 가벼워 다행이라며~ :D저는 그랬어요.ㅎㅎㅎ색상은 핑크도 있고요!현재 87.00블루 터콰이즈 색상은 79.73블랙은 에누리없이 109네요~ :D색상이며, 가격이며 제일 좋은게 키플링 토트백 샌드색상인것 같은데요!넉넉한 가방 찾으신다면 제격인것 같습니당!현재 49불이상이면 미국내무료배송에 무료리턴이 되는데요.샌드가 약간 못미치는 가격이기때문에 다른 아마존의 상품들과합배송하면 좋을것 같습니다.꼭 키플링 가방이 아니더라도아마존셀러의 다른상품들과 합배송해서 49불이상이면미국내무료배송이 되니까요! 참고하세요~ :D참고로! 요즘 초등학생들이 많이 메고다니는 키플링 도슨책가방도아마존에서 이용하실수 있어요~ :D아이나 조카가 있으시다면 한번 구경해보세요.키플링 도슨 스몰사이즈면 초등학교 저학년 아이들이 메고다니기에딱 좋다고 하네요~!끝으로 아마존 직구방법과 배대지 이용방법에 대해서간략하게 설명해놨어요~필요하신분은 참고하시고 즐거운 직구 하시기 바랍니당!오늘도 좋은하루되세요~ :D",키플링 토트백 직구기저귀가방~♥,"['가방', '기저귀']",blog
2017-01-28 04:58:25,@backjerang23 그러려고 하고 있답니다ㅠㅠㅠㅠ 왜이리 벌써 결혼 출산 얘기하는지도 모르겠구요...,@backjerang23 그러려고 하고 있답니다ㅠㅠㅠㅠ 왜이리 벌써 결혼 출산 얘기하는지도 모르겠구요...,"['출산', '결혼']",twitter
2017-01-29 15:06:35,@g_dholic 11. 이상형.. 일단 한국남자 싫어하구여.. 음.. 내눈은 일단 내 첫사랑한테 너무 고정돼잇어서.. 흑흑 자상하고 여자잘다룰줄 아는사람 조아함 쑥맥 껒영ㅎ 어차피 사귈거 아니라 바람둥이어도 나랑은 상관이 없..,@g_dholic 11. 이상형.. 일단 한국남자 싫어하구여.. 음.. 내눈은 일단 내 첫사랑한테 너무 고정돼잇어서.. 흑흑 자상하고 여자잘다룰줄 아는사람 조아함 쑥맥 껒영ㅎ 어차피 사귈거 아니라 바람둥이어도 나랑은 상관이 없..,"['남자', '한국', '여자', '사랑']",twitter
